square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,rider_acceptance_prob,driver_acceptance_prob
14,650,39,1229,14,6.99,1243,28.64,0.49,0.53
4,617,17,1258,16,7.76,1274,31.61,0.48,0.52
4,617,17,1258,16,7.76,1274,31.61,0.48,0.52
14,436,39,1233,15,7.3,1248,29.98,0.49,0.53
14,436,39,1233,15,7.3,1248,29.98,0.49,0.53
4,536,17,1260,7,3.46,1267,16.75,0.52,0.54
4,536,17,1260,7,3.46,1267,16.75,0.52,0.54
6,710,52,1285,2,0.98,1287,8.34,0.54,0.55
6,710,52,1285,2,0.98,1287,8.34,0.54,0.55
2,724,1,1314,15,7.33,1329,30.03,0.49,0.52
2,724,1,1314,15,7.33,1329,30.03,0.49,0.52
4,634,17,1311,12,5.94,1323,25.17,0.5,0.53
4,634,17,1311,12,5.94,1323,25.17,0.5,0.53
6,519,52,1317,5,2.73,1322,13.86,0.53,0.55
6,519,52,1317,5,2.73,1322,13.86,0.53,0.55
14,733,39,1297,11,5.28,1308,23.19,0.5,0.53
14,733,39,1297,11,5.28,1308,23.19,0.5,0.53
6,629,52,1320,10,5.13,1330,22.14,0.51,0.53
6,629,52,1320,10,5.13,1330,22.14,0.51,0.53
14,650,39,1321,5,2.4,1326,13.28,0.53,0.55
14,650,39,1321,5,2.4,1326,13.28,0.53,0.55
6,907,52,1428,7,3.55,1435,16.92,0.52,0.54
6,907,52,1428,7,3.55,1435,16.92,0.52,0.54
15,971,49,214,16,8.12,230,32.25,0.48,0.52
15,971,49,214,16,8.12,230,32.25,0.48,0.52
15,971,49,214,16,8.12,230,32.25,0.48,0.52
9,938,95,324,7,3.57,331,16.95,0.52,0.54
9,938,95,324,7,3.57,331,16.95,0.52,0.54
9,938,95,324,7,3.57,331,16.95,0.52,0.54
14,944,81,302,16,8.01,318,32.07,0.48,0.52
14,944,81,302,16,8.01,318,32.07,0.48,0.52
14,944,81,302,16,8.01,318,32.07,0.48,0.52
5,703,62,347,7,3.54,354,16.91,0.52,0.54
5,703,62,347,7,3.54,354,16.91,0.52,0.54
5,703,62,347,7,3.54,354,16.91,0.52,0.54
4,219,47,374,3,1.7,377,10.44,0.54,0.55
4,219,47,374,3,1.7,377,10.44,0.54,0.55
4,219,47,374,3,1.7,377,10.44,0.54,0.55
14,27,81,383,12,5.98,395,25.24,0.5,0.53
14,27,81,383,12,5.98,395,25.24,0.5,0.53
14,27,81,383,12,5.98,395,25.24,0.5,0.53
4,114,47,411,16,8.13,427,32.29,0.48,0.52
4,114,47,411,16,8.13,427,32.29,0.48,0.52
4,114,47,411,16,8.13,427,32.29,0.48,0.52
13,225,5,418,11,5.33,429,23.27,0.5,0.53
13,225,5,418,11,5.33,429,23.27,0.5,0.53
13,225,5,418,11,5.33,429,23.27,0.5,0.53
15,194,49,411,14,6.88,425,28.43,0.49,0.53
15,194,49,411,14,6.88,425,28.43,0.49,0.53
15,194,49,411,14,6.88,425,28.43,0.49,0.53
7,160,40,432,14,7.17,446,28.97,0.49,0.53
7,160,40,432,14,7.17,446,28.97,0.49,0.53
7,160,40,432,14,7.17,446,28.97,0.49,0.53
10,47,70,436,8,3.86,444,18.27,0.52,0.54
10,47,70,436,8,3.86,444,18.27,0.52,0.54
10,47,70,436,8,3.86,444,18.27,0.52,0.54
7,89,40,474,16,7.95,490,31.95,0.48,0.52
7,89,40,474,16,7.95,490,31.95,0.48,0.52
7,89,40,474,16,7.95,490,31.95,0.48,0.52
10,197,70,460,8,4.06,468,18.63,0.52,0.54
10,197,70,460,8,4.06,468,18.63,0.52,0.54
10,197,70,460,8,4.06,468,18.63,0.52,0.54
12,118,33,471,16,8.02,487,32.07,0.48,0.52
12,118,33,471,16,8.02,487,32.07,0.48,0.52
12,118,33,471,16,8.02,487,32.07,0.48,0.52
15,62,49,456,3,1.55,459,10.15,0.54,0.55
15,62,49,456,3,1.55,459,10.15,0.54,0.55
15,62,49,456,3,1.55,459,10.15,0.54,0.55
10,9,70,490,7,3.29,497,16.45,0.52,0.54
10,9,70,490,7,3.29,497,16.45,0.52,0.54
10,9,70,490,7,3.29,497,16.45,0.52,0.54
10,73,70,533,7,3.28,540,16.44,0.52,0.54
10,73,70,533,7,3.28,540,16.44,0.52,0.54
10,73,70,533,7,3.28,540,16.44,0.52,0.54
6,170,80,545,7,3.41,552,16.67,0.52,0.54
6,170,80,545,7,3.41,552,16.67,0.52,0.54
6,170,80,545,7,3.41,552,16.67,0.52,0.54
9,206,95,545,10,5.15,555,22.18,0.51,0.53
9,206,95,545,10,5.15,555,22.18,0.51,0.53
9,206,95,545,10,5.15,555,22.18,0.51,0.53
9,164,95,571,8,4.03,579,18.57,0.52,0.54
9,164,95,571,8,4.03,579,18.57,0.52,0.54
9,164,95,571,8,4.03,579,18.57,0.52,0.54
10,976,70,571,5,2.31,576,13.11,0.53,0.55
10,976,70,571,5,2.31,576,13.11,0.53,0.55
10,976,70,571,5,2.31,576,13.11,0.53,0.55
15,830,49,642,20,9.78,662,38.39,0.47000000000000003,0.51
15,830,49,642,20,9.78,662,38.39,0.47000000000000003,0.51
15,830,49,642,20,9.78,662,38.39,0.47000000000000003,0.51
2,904,46,687,10,4.93,697,21.77,0.51,0.54
2,904,46,687,10,4.93,697,21.77,0.51,0.54
2,904,46,687,10,4.93,697,21.77,0.51,0.54
2,800,46,728,4,1.8900000000000001,732,11.57,0.53,0.55
2,800,46,728,4,1.8900000000000001,732,11.57,0.53,0.55
2,800,46,728,4,1.8900000000000001,732,11.57,0.53,0.55
10,826,70,738,12,6.04,750,25.35,0.5,0.53
10,826,70,738,12,6.04,750,25.35,0.5,0.53
10,826,70,738,12,6.04,750,25.35,0.5,0.53
2,842,46,866,11,5.34,877,23.31,0.5,0.53
2,842,46,866,11,5.34,877,23.31,0.5,0.53
2,842,46,866,11,5.34,877,23.31,0.5,0.53
2,807,46,904,3,1.56,907,10.19,0.54,0.55
2,807,46,904,3,1.56,907,10.19,0.54,0.55
2,807,46,904,3,1.56,907,10.19,0.54,0.55
7,390,88,944,4,1.97,948,11.7,0.53,0.55
7,390,88,944,4,1.97,948,11.7,0.53,0.55
7,390,88,944,4,1.97,948,11.7,0.53,0.55
6,322,16,1008,3,1.45,1011,9.99,0.54,0.55
6,322,16,1008,3,1.45,1011,9.99,0.54,0.55
6,322,16,1008,3,1.45,1011,9.99,0.54,0.55
7,356,88,1016,13,6.44,1029,26.86,0.5,0.53
7,356,88,1016,13,6.44,1029,26.86,0.5,0.53
7,356,88,1016,13,6.44,1029,26.86,0.5,0.53
7,259,88,1033,7,3.34,1040,16.54,0.52,0.54
7,259,88,1033,7,3.34,1040,16.54,0.52,0.54
7,259,88,1033,7,3.34,1040,16.54,0.52,0.54
7,399,88,1065,10,5.05,1075,22.0,0.51,0.53
7,399,88,1065,10,5.05,1075,22.0,0.51,0.53
7,399,88,1065,10,5.05,1075,22.0,0.51,0.53
7,463,88,1097,11,5.49,1108,23.57,0.5,0.53
7,463,88,1097,11,5.49,1108,23.57,0.5,0.53
7,463,88,1097,11,5.49,1108,23.57,0.5,0.53
12,348,8,1085,16,7.91,1101,31.87,0.48,0.52
12,348,8,1085,16,7.91,1101,31.87,0.48,0.52
12,348,8,1085,16,7.91,1101,31.87,0.48,0.52
7,301,88,1135,9,4.41,1144,20.04,0.51,0.54
7,301,88,1135,9,4.41,1144,20.04,0.51,0.54
7,301,88,1135,9,4.41,1144,20.04,0.51,0.54
10,436,55,1116,1,0.6000000000000001,1117,6.88,0.55,0.55
10,436,55,1116,1,0.6000000000000001,1117,6.88,0.55,0.55
10,436,55,1116,1,0.6000000000000001,1117,6.88,0.55,0.55
12,426,8,1122,8,3.84,1130,18.23,0.52,0.54
12,426,8,1122,8,3.84,1130,18.23,0.52,0.54
12,426,8,1122,8,3.84,1130,18.23,0.52,0.54
7,441,88,1152,7,3.59,1159,16.99,0.52,0.54
7,441,88,1152,7,3.59,1159,16.99,0.52,0.54
7,441,88,1152,7,3.59,1159,16.99,0.52,0.54
12,376,8,1155,9,4.51,1164,20.23,0.51,0.54
12,376,8,1155,9,4.51,1164,20.23,0.51,0.54
12,376,8,1155,9,4.51,1164,20.23,0.51,0.54
12,533,8,1229,10,4.97,1239,21.85,0.51,0.54
12,533,8,1229,10,4.97,1239,21.85,0.51,0.54
12,533,8,1229,10,4.97,1239,21.85,0.51,0.54
12,695,8,1278,4,1.83,1282,11.46,0.53,0.55
12,695,8,1278,4,1.83,1282,11.46,0.53,0.55
12,695,8,1278,4,1.83,1282,11.46,0.53,0.55
8,508,30,1314,3,1.35,1317,9.8,0.54,0.55
8,508,30,1314,3,1.35,1317,9.8,0.54,0.55
8,508,30,1314,3,1.35,1317,9.8,0.54,0.55
12,565,8,1291,7,3.74,1298,17.26,0.52,0.54
12,565,8,1291,7,3.74,1298,17.26,0.52,0.54
12,565,8,1291,7,3.74,1298,17.26,0.52,0.54
12,508,8,1341,19,9.73,1360,37.52,0.47000000000000003,0.52
12,508,8,1341,19,9.73,1360,37.52,0.47000000000000003,0.52
12,508,8,1341,19,9.73,1360,37.52,0.47000000000000003,0.52
8,565,30,1353,5,2.71,1358,13.83,0.53,0.55
8,565,30,1353,5,2.71,1358,13.83,0.53,0.55
8,565,30,1353,5,2.71,1358,13.83,0.53,0.55
12,847,8,1359,19,9.61,1378,37.31,0.47000000000000003,0.52
12,847,8,1359,19,9.61,1378,37.31,0.47000000000000003,0.52
12,847,8,1359,19,9.61,1378,37.31,0.47000000000000003,0.52
4,920,54,67,8,3.95,75,18.43,0.52,0.54
4,920,54,67,8,3.95,75,18.43,0.52,0.54
4,920,54,67,8,3.95,75,18.43,0.52,0.54
4,920,54,67,8,3.95,75,18.43,0.52,0.54
4,871,54,204,14,6.89,218,28.46,0.49,0.53
4,871,54,204,14,6.89,218,28.46,0.49,0.53
4,871,54,204,14,6.89,218,28.46,0.49,0.53
4,871,54,204,14,6.89,218,28.46,0.49,0.53
2,872,45,343,12,5.97,355,25.22,0.5,0.53
2,872,45,343,12,5.97,355,25.22,0.5,0.53
2,872,45,343,12,5.97,355,25.22,0.5,0.53
2,872,45,343,12,5.97,355,25.22,0.5,0.53
14,137,36,377,11,5.5,388,23.6,0.5,0.53
14,137,36,377,11,5.5,388,23.6,0.5,0.53
14,137,36,377,11,5.5,388,23.6,0.5,0.53
14,137,36,377,11,5.5,388,23.6,0.5,0.53
10,184,19,394,9,4.48,403,20.18,0.51,0.54
10,184,19,394,9,4.48,403,20.18,0.51,0.54
10,184,19,394,9,4.48,403,20.18,0.51,0.54
10,184,19,394,9,4.48,403,20.18,0.51,0.54
14,10,36,409,9,4.57,418,20.33,0.51,0.54
14,10,36,409,9,4.57,418,20.33,0.51,0.54
14,10,36,409,9,4.57,418,20.33,0.51,0.54
14,10,36,409,9,4.57,418,20.33,0.51,0.54
4,164,54,431,2,1.03,433,8.44,0.54,0.55
4,164,54,431,2,1.03,433,8.44,0.54,0.55
4,164,54,431,2,1.03,433,8.44,0.54,0.55
4,164,54,431,2,1.03,433,8.44,0.54,0.55
5,69,76,422,5,2.72,427,13.84,0.53,0.55
5,69,76,422,5,2.72,427,13.84,0.53,0.55
5,69,76,422,5,2.72,427,13.84,0.53,0.55
5,69,76,422,5,2.72,427,13.84,0.53,0.55
9,45,37,433,14,6.86,447,28.4,0.49,0.53
9,45,37,433,14,6.86,447,28.4,0.49,0.53
9,45,37,433,14,6.86,447,28.4,0.49,0.53
9,45,37,433,14,6.86,447,28.4,0.49,0.53
14,204,36,420,10,5.01,430,21.91,0.51,0.54
14,204,36,420,10,5.01,430,21.91,0.51,0.54
14,204,36,420,10,5.01,430,21.91,0.51,0.54
14,204,36,420,10,5.01,430,21.91,0.51,0.54
0,98,50,451,19,9.54,470,37.19,0.47000000000000003,0.52
0,98,50,451,19,9.54,470,37.19,0.47000000000000003,0.52
0,98,50,451,19,9.54,470,37.19,0.47000000000000003,0.52
0,98,50,451,19,9.54,470,37.19,0.47000000000000003,0.52
2,817,45,452,10,4.94,462,21.79,0.51,0.54
2,817,45,452,10,4.94,462,21.79,0.51,0.54
2,817,45,452,10,4.94,462,21.79,0.51,0.54
2,817,45,452,10,4.94,462,21.79,0.51,0.54
5,17,76,455,7,3.31,462,16.48,0.52,0.54
5,17,76,455,7,3.31,462,16.48,0.52,0.54
5,17,76,455,7,3.31,462,16.48,0.52,0.54
5,17,76,455,7,3.31,462,16.48,0.52,0.54
9,802,37,472,11,5.27,483,23.18,0.5,0.53
9,802,37,472,11,5.27,483,23.18,0.5,0.53
9,802,37,472,11,5.27,483,23.18,0.5,0.53
9,802,37,472,11,5.27,483,23.18,0.5,0.53
0,76,50,491,2,1.18,493,8.7,0.54,0.55
0,76,50,491,2,1.18,493,8.7,0.54,0.55
0,76,50,491,2,1.18,493,8.7,0.54,0.55
0,76,50,491,2,1.18,493,8.7,0.54,0.55
4,231,54,495,16,8.23,511,32.47,0.48,0.52
4,231,54,495,16,8.23,511,32.47,0.48,0.52
4,231,54,495,16,8.23,511,32.47,0.48,0.52
4,231,54,495,16,8.23,511,32.47,0.48,0.52
5,170,76,500,2,0.99,502,8.35,0.54,0.55
5,170,76,500,2,0.99,502,8.35,0.54,0.55
5,170,76,500,2,0.99,502,8.35,0.54,0.55
5,170,76,500,2,0.99,502,8.35,0.54,0.55
6,20,92,493,8,4.23,501,18.95,0.52,0.54
6,20,92,493,8,4.23,501,18.95,0.52,0.54
6,20,92,493,8,4.23,501,18.95,0.52,0.54
6,20,92,493,8,4.23,501,18.95,0.52,0.54
9,122,37,492,11,5.39,503,23.4,0.5,0.53
9,122,37,492,11,5.39,503,23.4,0.5,0.53
9,122,37,492,11,5.39,503,23.4,0.5,0.53
9,122,37,492,11,5.39,503,23.4,0.5,0.53
0,79,50,518,9,4.32,527,19.88,0.51,0.54
0,79,50,518,9,4.32,527,19.88,0.51,0.54
0,79,50,518,9,4.32,527,19.88,0.51,0.54
0,79,50,518,9,4.32,527,19.88,0.51,0.54
4,0,54,511,16,7.9,527,31.86,0.48,0.52
4,0,54,511,16,7.9,527,31.86,0.48,0.52
4,0,54,511,16,7.9,527,31.86,0.48,0.52
4,0,54,511,16,7.9,527,31.86,0.48,0.52
6,169,92,514,9,4.47,523,20.15,0.51,0.54
6,169,92,514,9,4.47,523,20.15,0.51,0.54
6,169,92,514,9,4.47,523,20.15,0.51,0.54
6,169,92,514,9,4.47,523,20.15,0.51,0.54
8,705,11,522,1,0.37,523,6.46,0.55,0.55
8,705,11,522,1,0.37,523,6.46,0.55,0.55
8,705,11,522,1,0.37,523,6.46,0.55,0.55
8,705,11,522,1,0.37,523,6.46,0.55,0.55
4,163,54,566,8,3.77,574,18.1,0.52,0.54
4,163,54,566,8,3.77,574,18.1,0.52,0.54
4,163,54,566,8,3.77,574,18.1,0.52,0.54
4,163,54,566,8,3.77,574,18.1,0.52,0.54
9,222,37,573,7,3.5,580,16.83,0.52,0.54
9,222,37,573,7,3.5,580,16.83,0.52,0.54
9,222,37,573,7,3.5,580,16.83,0.52,0.54
9,222,37,573,7,3.5,580,16.83,0.52,0.54
9,176,37,614,6,3.0,620,15.13,0.52,0.54
9,176,37,614,6,3.0,620,15.13,0.52,0.54
9,176,37,614,6,3.0,620,15.13,0.52,0.54
9,176,37,614,6,3.0,620,15.13,0.52,0.54
6,803,92,709,5,2.56,714,13.56,0.53,0.55
6,803,92,709,5,2.56,714,13.56,0.53,0.55
6,803,92,709,5,2.56,714,13.56,0.53,0.55
6,803,92,709,5,2.56,714,13.56,0.53,0.55
7,809,28,746,18,9.01,764,35.44,0.47000000000000003,0.52
7,809,28,746,18,9.01,764,35.44,0.47000000000000003,0.52
7,809,28,746,18,9.01,764,35.44,0.47000000000000003,0.52
7,809,28,746,18,9.01,764,35.44,0.47000000000000003,0.52
14,860,36,762,16,7.95,778,31.95,0.48,0.52
14,860,36,762,16,7.95,778,31.95,0.48,0.52
14,860,36,762,16,7.95,778,31.95,0.48,0.52
14,860,36,762,16,7.95,778,31.95,0.48,0.52
15,940,33,764,10,5.13,774,22.13,0.51,0.53
15,940,33,764,10,5.13,774,22.13,0.51,0.53
15,940,33,764,10,5.13,774,22.13,0.51,0.53
15,940,33,764,10,5.13,774,22.13,0.51,0.53
9,999,37,816,3,1.54,819,10.15,0.54,0.55
9,999,37,816,3,1.54,819,10.15,0.54,0.55
9,999,37,816,3,1.54,819,10.15,0.54,0.55
9,999,37,816,3,1.54,819,10.15,0.54,0.55
9,316,37,1013,13,6.68,1026,27.3,0.49,0.53
9,316,37,1013,13,6.68,1026,27.3,0.49,0.53
9,316,37,1013,13,6.68,1026,27.3,0.49,0.53
9,316,37,1013,13,6.68,1026,27.3,0.49,0.53
9,954,37,1039,10,5.0,1049,21.89,0.51,0.54
9,954,37,1039,10,5.0,1049,21.89,0.51,0.54
9,954,37,1039,10,5.0,1049,21.89,0.51,0.54
9,954,37,1039,10,5.0,1049,21.89,0.51,0.54
9,312,37,1071,13,6.34,1084,26.67,0.5,0.53
9,312,37,1071,13,6.34,1084,26.67,0.5,0.53
9,312,37,1071,13,6.34,1084,26.67,0.5,0.53
9,312,37,1071,13,6.34,1084,26.67,0.5,0.53
9,440,37,1103,8,3.95,1111,18.43,0.52,0.54
9,440,37,1103,8,3.95,1111,18.43,0.52,0.54
9,440,37,1103,8,3.95,1111,18.43,0.52,0.54
9,440,37,1103,8,3.95,1111,18.43,0.52,0.54
9,458,37,1168,8,3.96,1176,18.45,0.52,0.54
9,458,37,1168,8,3.96,1176,18.45,0.52,0.54
9,458,37,1168,8,3.96,1176,18.45,0.52,0.54
9,458,37,1168,8,3.96,1176,18.45,0.52,0.54
9,838,37,1199,8,4.18,1207,18.85,0.52,0.54
9,838,37,1199,8,4.18,1207,18.85,0.52,0.54
9,838,37,1199,8,4.18,1207,18.85,0.52,0.54
9,838,37,1199,8,4.18,1207,18.85,0.52,0.54
4,902,24,1247,17,8.51,1264,33.76,0.48,0.52
4,902,24,1247,17,8.51,1264,33.76,0.48,0.52
4,902,24,1247,17,8.51,1264,33.76,0.48,0.52
4,902,24,1247,17,8.51,1264,33.76,0.48,0.52
10,509,75,1381,3,1.27,1384,9.66,0.54,0.55
10,509,75,1381,3,1.27,1384,9.66,0.54,0.55
10,509,75,1381,3,1.27,1384,9.66,0.54,0.55
10,509,75,1381,3,1.27,1384,9.66,0.54,0.55
3,73,73,368,7,3.73,375,17.26,0.52,0.54
3,73,73,368,7,3.73,375,17.26,0.52,0.54
3,73,73,368,7,3.73,375,17.26,0.52,0.54
3,73,73,368,7,3.73,375,17.26,0.52,0.54
3,73,73,368,7,3.73,375,17.26,0.52,0.54
0,193,59,435,13,6.6,448,27.15,0.49,0.53
0,193,59,435,13,6.6,448,27.15,0.49,0.53
0,193,59,435,13,6.6,448,27.15,0.49,0.53
0,193,59,435,13,6.6,448,27.15,0.49,0.53
0,193,59,435,13,6.6,448,27.15,0.49,0.53
2,211,56,431,7,3.44,438,16.72,0.52,0.54
2,211,56,431,7,3.44,438,16.72,0.52,0.54
2,211,56,431,7,3.44,438,16.72,0.52,0.54
2,211,56,431,7,3.44,438,16.72,0.52,0.54
2,211,56,431,7,3.44,438,16.72,0.52,0.54
4,85,78,446,3,1.59,449,10.23,0.54,0.55
4,85,78,446,3,1.59,449,10.23,0.54,0.55
4,85,78,446,3,1.59,449,10.23,0.54,0.55
4,85,78,446,3,1.59,449,10.23,0.54,0.55
4,85,78,446,3,1.59,449,10.23,0.54,0.55
7,91,36,422,16,7.91,438,31.87,0.48,0.52
7,91,36,422,16,7.91,438,31.87,0.48,0.52
7,91,36,422,16,7.91,438,31.87,0.48,0.52
7,91,36,422,16,7.91,438,31.87,0.48,0.52
7,91,36,422,16,7.91,438,31.87,0.48,0.52
12,161,15,447,17,8.36,464,33.48,0.48,0.52
12,161,15,447,17,8.36,464,33.48,0.48,0.52
12,161,15,447,17,8.36,464,33.48,0.48,0.52
12,161,15,447,17,8.36,464,33.48,0.48,0.52
12,161,15,447,17,8.36,464,33.48,0.48,0.52
14,60,89,430,13,6.36,443,26.71,0.5,0.53
14,60,89,430,13,6.36,443,26.71,0.5,0.53
14,60,89,430,13,6.36,443,26.71,0.5,0.53
14,60,89,430,13,6.36,443,26.71,0.5,0.53
14,60,89,430,13,6.36,443,26.71,0.5,0.53
2,56,56,470,7,3.3,477,16.46,0.52,0.54
2,56,56,470,7,3.3,477,16.46,0.52,0.54
2,56,56,470,7,3.3,477,16.46,0.52,0.54
2,56,56,470,7,3.3,477,16.46,0.52,0.54
2,56,56,470,7,3.3,477,16.46,0.52,0.54
7,216,36,464,12,5.83,476,24.98,0.5,0.53
7,216,36,464,12,5.83,476,24.98,0.5,0.53
7,216,36,464,12,5.83,476,24.98,0.5,0.53
7,216,36,464,12,5.83,476,24.98,0.5,0.53
7,216,36,464,12,5.83,476,24.98,0.5,0.53
12,187,15,455,12,5.91,467,25.12,0.5,0.53
12,187,15,455,12,5.91,467,25.12,0.5,0.53
12,187,15,455,12,5.91,467,25.12,0.5,0.53
12,187,15,455,12,5.91,467,25.12,0.5,0.53
12,187,15,455,12,5.91,467,25.12,0.5,0.53
12,194,15,503,10,4.83,513,21.59,0.51,0.54
12,194,15,503,10,4.83,513,21.59,0.51,0.54
12,194,15,503,10,4.83,513,21.59,0.51,0.54
12,194,15,503,10,4.83,513,21.59,0.51,0.54
12,194,15,503,10,4.83,513,21.59,0.51,0.54
7,45,36,531,15,7.42,546,30.2,0.49,0.52
7,45,36,531,15,7.42,546,30.2,0.49,0.52
7,45,36,531,15,7.42,546,30.2,0.49,0.52
7,45,36,531,15,7.42,546,30.2,0.49,0.52
7,45,36,531,15,7.42,546,30.2,0.49,0.52
7,776,36,541,10,5.09,551,22.06,0.51,0.53
7,776,36,541,10,5.09,551,22.06,0.51,0.53
7,776,36,541,10,5.09,551,22.06,0.51,0.53
7,776,36,541,10,5.09,551,22.06,0.51,0.53
7,776,36,541,10,5.09,551,22.06,0.51,0.53
10,174,64,557,13,6.52,570,27.01,0.49,0.53
10,174,64,557,13,6.52,570,27.01,0.49,0.53
10,174,64,557,13,6.52,570,27.01,0.49,0.53
10,174,64,557,13,6.52,570,27.01,0.49,0.53
10,174,64,557,13,6.52,570,27.01,0.49,0.53
13,157,16,549,13,6.67,562,27.29,0.49,0.53
