square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,rider_acceptance_prob,driver_acceptance_prob
1,892,18,302,17,8.59,319,33.89,0.48,0.52
5,816,35,321,2,0.85,323,8.11,0.54,0.55
5,816,35,321,2,0.85,323,8.11,0.54,0.55
5,816,35,321,2,0.85,323,8.11,0.54,0.55
5,816,35,321,2,0.85,323,8.11,0.54,0.55
0,205,51,339,8,4.11,347,18.71,0.52,0.54
0,205,51,339,8,4.11,347,18.71,0.52,0.54
0,205,51,339,8,4.11,347,18.71,0.52,0.54
0,205,51,339,8,4.11,347,18.71,0.52,0.54
5,869,35,366,11,5.56,377,23.7,0.5,0.53
5,869,35,366,11,5.56,377,23.7,0.5,0.53
5,869,35,366,11,5.56,377,23.7,0.5,0.53
5,869,35,366,11,5.56,377,23.7,0.5,0.53
1,26,18,414,7,3.53,421,16.88,0.52,0.54
1,26,18,414,7,3.53,421,16.88,0.52,0.54
1,26,18,414,7,3.53,421,16.88,0.52,0.54
1,26,18,414,7,3.53,421,16.88,0.52,0.54
5,213,35,408,13,6.29,421,26.58,0.5,0.53
5,213,35,408,13,6.29,421,26.58,0.5,0.53
5,213,35,408,13,6.29,421,26.58,0.5,0.53
5,213,35,408,13,6.29,421,26.58,0.5,0.53
1,65,18,429,7,3.6,436,17.0,0.52,0.54
1,65,18,429,7,3.6,436,17.0,0.52,0.54
1,65,18,429,7,3.6,436,17.0,0.52,0.54
1,65,18,429,7,3.6,436,17.0,0.52,0.54
4,23,66,427,13,6.48,440,26.93,0.5,0.53
4,23,66,427,13,6.48,440,26.93,0.5,0.53
4,23,66,427,13,6.48,440,26.93,0.5,0.53
4,23,66,427,13,6.48,440,26.93,0.5,0.53
5,83,35,445,9,4.74,454,20.65,0.51,0.54
5,83,35,445,9,4.74,454,20.65,0.51,0.54
5,83,35,445,9,4.74,454,20.65,0.51,0.54
5,83,35,445,9,4.74,454,20.65,0.51,0.54
8,63,0,432,4,1.8900000000000001,436,11.57,0.53,0.55
8,63,0,432,4,1.8900000000000001,436,11.57,0.53,0.55
8,63,0,432,4,1.8900000000000001,436,11.57,0.53,0.55
8,63,0,432,4,1.8900000000000001,436,11.57,0.53,0.55
14,196,4,446,18,9.12,464,35.64,0.47000000000000003,0.52
14,196,4,446,18,9.12,464,35.64,0.47000000000000003,0.52
14,196,4,446,18,9.12,464,35.64,0.47000000000000003,0.52
14,196,4,446,18,9.12,464,35.64,0.47000000000000003,0.52
4,23,66,473,18,8.81,491,35.07,0.47000000000000003,0.52
4,23,66,473,18,8.81,491,35.07,0.47000000000000003,0.52
4,23,66,473,18,8.81,491,35.07,0.47000000000000003,0.52
4,23,66,473,18,8.81,491,35.07,0.47000000000000003,0.52
6,19,64,463,12,6.01,475,25.31,0.5,0.53
6,19,64,463,12,6.01,475,25.31,0.5,0.53
6,19,64,463,12,6.01,475,25.31,0.5,0.53
6,19,64,463,12,6.01,475,25.31,0.5,0.53
15,64,17,472,8,4.05,480,18.61,0.52,0.54
15,64,17,472,8,4.05,480,18.61,0.52,0.54
15,64,17,472,8,4.05,480,18.61,0.52,0.54
15,64,17,472,8,4.05,480,18.61,0.52,0.54
1,153,18,490,9,4.43,499,20.09,0.51,0.54
1,153,18,490,9,4.43,499,20.09,0.51,0.54
1,153,18,490,9,4.43,499,20.09,0.51,0.54
1,153,18,490,9,4.43,499,20.09,0.51,0.54
2,89,72,481,12,6.09,493,25.44,0.5,0.53
2,89,72,481,12,6.09,493,25.44,0.5,0.53
2,89,72,481,12,6.09,493,25.44,0.5,0.53
2,89,72,481,12,6.09,493,25.44,0.5,0.53
4,85,66,496,6,2.91,502,14.97,0.53,0.54
4,85,66,496,6,2.91,502,14.97,0.53,0.54
4,85,66,496,6,2.91,502,14.97,0.53,0.54
4,85,66,496,6,2.91,502,14.97,0.53,0.54
6,74,64,492,14,6.93,506,28.54,0.49,0.53
6,74,64,492,14,6.93,506,28.54,0.49,0.53
6,74,64,492,14,6.93,506,28.54,0.49,0.53
6,74,64,492,14,6.93,506,28.54,0.49,0.53
11,72,67,505,1,0.67,506,7.01,0.54,0.55
11,72,67,505,1,0.67,506,7.01,0.54,0.55
11,72,67,505,1,0.67,506,7.01,0.54,0.55
11,72,67,505,1,0.67,506,7.01,0.54,0.55
14,57,4,494,10,5.04,504,21.97,0.51,0.53
14,57,4,494,10,5.04,504,21.97,0.51,0.53
14,57,4,494,10,5.04,504,21.97,0.51,0.53
14,57,4,494,10,5.04,504,21.97,0.51,0.53
15,38,17,482,8,4.24,490,18.95,0.52,0.54
15,38,17,482,8,4.24,490,18.95,0.52,0.54
15,38,17,482,8,4.24,490,18.95,0.52,0.54
15,38,17,482,8,4.24,490,18.95,0.52,0.54
6,234,64,526,4,2.09,530,11.92,0.53,0.55
6,234,64,526,4,2.09,530,11.92,0.53,0.55
6,234,64,526,4,2.09,530,11.92,0.53,0.55
6,234,64,526,4,2.09,530,11.92,0.53,0.55
11,974,67,537,12,5.98,549,25.25,0.5,0.53
11,974,67,537,12,5.98,549,25.25,0.5,0.53
11,974,67,537,12,5.98,549,25.25,0.5,0.53
11,974,67,537,12,5.98,549,25.25,0.5,0.53
14,112,4,532,7,3.56,539,16.94,0.52,0.54
14,112,4,532,7,3.56,539,16.94,0.52,0.54
14,112,4,532,7,3.56,539,16.94,0.52,0.54
14,112,4,532,7,3.56,539,16.94,0.52,0.54
15,221,17,534,16,7.88,550,31.81,0.48,0.52
15,221,17,534,16,7.88,550,31.81,0.48,0.52
15,221,17,534,16,7.88,550,31.81,0.48,0.52
15,221,17,534,16,7.88,550,31.81,0.48,0.52
11,234,67,566,16,7.91,582,31.88,0.48,0.52
11,234,67,566,16,7.91,582,31.88,0.48,0.52
11,234,67,566,16,7.91,582,31.88,0.48,0.52
11,234,67,566,16,7.91,582,31.88,0.48,0.52
14,891,4,595,16,8.03,611,32.09,0.48,0.52
14,891,4,595,16,8.03,611,32.09,0.48,0.52
14,891,4,595,16,8.03,611,32.09,0.48,0.52
14,891,4,595,16,8.03,611,32.09,0.48,0.52
15,79,17,582,17,8.41,599,33.56,0.48,0.52
15,79,17,582,17,8.41,599,33.56,0.48,0.52
15,79,17,582,17,8.41,599,33.56,0.48,0.52
15,79,17,582,17,8.41,599,33.56,0.48,0.52
2,776,72,744,1,0.35000000000000003,745,6.43,0.55,0.55
2,776,72,744,1,0.35000000000000003,745,6.43,0.55,0.55
2,776,72,744,1,0.35000000000000003,745,6.43,0.55,0.55
2,776,72,744,1,0.35000000000000003,745,6.43,0.55,0.55
14,988,4,741,2,1.19,743,8.73,0.54,0.55
14,988,4,741,2,1.19,743,8.73,0.54,0.55
14,988,4,741,2,1.19,743,8.73,0.54,0.55
14,988,4,741,2,1.19,743,8.73,0.54,0.55
0,764,16,871,15,7.42,886,30.2,0.49,0.52
0,764,16,871,15,7.42,886,30.2,0.49,0.52
0,764,16,871,15,7.42,886,30.2,0.49,0.52
0,764,16,871,15,7.42,886,30.2,0.49,0.52
0,876,16,977,5,2.43,982,13.33,0.53,0.55
0,876,16,977,5,2.43,982,13.33,0.53,0.55
0,876,16,977,5,2.43,982,13.33,0.53,0.55
0,876,16,977,5,2.43,982,13.33,0.53,0.55
9,301,39,999,5,2.66,1004,13.74,0.53,0.55
9,301,39,999,5,2.66,1004,13.74,0.53,0.55
9,301,39,999,5,2.66,1004,13.74,0.53,0.55
9,301,39,999,5,2.66,1004,13.74,0.53,0.55
14,810,4,993,10,5.23,1003,22.31,0.51,0.53
14,810,4,993,10,5.23,1003,22.31,0.51,0.53
14,810,4,993,10,5.23,1003,22.31,0.51,0.53
14,810,4,993,10,5.23,1003,22.31,0.51,0.53
0,420,16,1022,19,9.45,1041,37.02,0.47000000000000003,0.52
0,420,16,1022,19,9.45,1041,37.02,0.47000000000000003,0.52
0,420,16,1022,19,9.45,1041,37.02,0.47000000000000003,0.52
0,420,16,1022,19,9.45,1041,37.02,0.47000000000000003,0.52
0,478,16,1079,8,4.04,1087,18.6,0.52,0.54
0,478,16,1079,8,4.04,1087,18.6,0.52,0.54
0,478,16,1079,8,4.04,1087,18.6,0.52,0.54
0,478,16,1079,8,4.04,1087,18.6,0.52,0.54
2,352,72,1069,13,6.6,1082,27.15,0.49,0.53
2,352,72,1069,13,6.6,1082,27.15,0.49,0.53
2,352,72,1069,13,6.6,1082,27.15,0.49,0.53
2,352,72,1069,13,6.6,1082,27.15,0.49,0.53
9,363,39,1054,9,4.51,1063,20.22,0.51,0.54
9,363,39,1054,9,4.51,1063,20.22,0.51,0.54
9,363,39,1054,9,4.51,1063,20.22,0.51,0.54
9,363,39,1054,9,4.51,1063,20.22,0.51,0.54
14,479,4,1074,18,9.08,1092,35.56,0.47000000000000003,0.52
14,479,4,1074,18,9.08,1092,35.56,0.47000000000000003,0.52
14,479,4,1074,18,9.08,1092,35.56,0.47000000000000003,0.52
14,479,4,1074,18,9.08,1092,35.56,0.47000000000000003,0.52
0,303,16,1104,8,4.07,1112,18.65,0.52,0.54
0,303,16,1104,8,4.07,1112,18.65,0.52,0.54
0,303,16,1104,8,4.07,1112,18.65,0.52,0.54
0,303,16,1104,8,4.07,1112,18.65,0.52,0.54
2,317,72,1098,6,2.81,1104,14.79,0.53,0.54
2,317,72,1098,6,2.81,1104,14.79,0.53,0.54
2,317,72,1098,6,2.81,1104,14.79,0.53,0.54
2,317,72,1098,6,2.81,1104,14.79,0.53,0.54
9,339,39,1083,14,6.92,1097,28.51,0.49,0.53
9,339,39,1083,14,6.92,1097,28.51,0.49,0.53
9,339,39,1083,14,6.92,1097,28.51,0.49,0.53
9,339,39,1083,14,6.92,1097,28.51,0.49,0.53
9,312,39,1125,9,4.42,1134,20.06,0.51,0.54
9,312,39,1125,9,4.42,1134,20.06,0.51,0.54
9,312,39,1125,9,4.42,1134,20.06,0.51,0.54
9,312,39,1125,9,4.42,1134,20.06,0.51,0.54
14,294,4,1114,8,3.78,1122,18.11,0.52,0.54
14,294,4,1114,8,3.78,1122,18.11,0.52,0.54
14,294,4,1114,8,3.78,1122,18.11,0.52,0.54
14,294,4,1114,8,3.78,1122,18.11,0.52,0.54
12,463,28,1156,7,3.38,1163,16.61,0.52,0.54
12,463,28,1156,7,3.38,1163,16.61,0.52,0.54
12,463,28,1156,7,3.38,1163,16.61,0.52,0.54
12,463,28,1156,7,3.38,1163,16.61,0.52,0.54
14,370,4,1160,14,6.78,1174,28.26,0.49,0.53
14,370,4,1160,14,6.78,1174,28.26,0.49,0.53
14,370,4,1160,14,6.78,1174,28.26,0.49,0.53
14,370,4,1160,14,6.78,1174,28.26,0.49,0.53
12,425,28,1180,9,4.3,1189,19.84,0.51,0.54
12,425,28,1180,9,4.3,1189,19.84,0.51,0.54
12,425,28,1180,9,4.3,1189,19.84,0.51,0.54
12,425,28,1180,9,4.3,1189,19.84,0.51,0.54
3,670,71,1227,10,4.94,1237,21.79,0.51,0.54
3,670,71,1227,10,4.94,1237,21.79,0.51,0.54
3,670,71,1227,10,4.94,1237,21.79,0.51,0.54
3,670,71,1227,10,4.94,1237,21.79,0.51,0.54
8,518,44,1244,17,8.35,1261,33.46,0.48,0.52
8,518,44,1244,17,8.35,1261,33.46,0.48,0.52
8,518,44,1244,17,8.35,1261,33.46,0.48,0.52
