square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,rider_acceptance_prob,driver_acceptance_prob
8,355,49,979,12,6.07,991,25.41,0.5,0.53
8,355,49,979,12,6.07,991,25.41,0.5,0.53
10,831,51,971,5,2.67,976,13.76,0.53,0.55
10,831,51,971,5,2.67,976,13.76,0.53,0.55
8,872,49,1007,9,4.28,1016,19.82,0.51,0.54
8,872,49,1007,9,4.28,1016,19.82,0.51,0.54
10,895,51,998,9,4.7,1007,20.58,0.51,0.54
10,895,51,998,9,4.7,1007,20.58,0.51,0.54
11,342,74,1006,15,7.45,1021,30.26,0.49,0.52
11,342,74,1006,15,7.45,1021,30.26,0.49,0.52
14,272,56,1046,9,4.36,1055,19.95,0.51,0.54
14,272,56,1046,9,4.36,1055,19.95,0.51,0.54
8,481,49,1076,8,3.92,1084,18.37,0.52,0.54
8,481,49,1076,8,3.92,1084,18.37,0.52,0.54
11,390,74,1069,2,0.76,1071,7.95,0.54,0.55
11,390,74,1069,2,0.76,1071,7.95,0.54,0.55
14,377,56,1076,9,4.59,1085,20.37,0.51,0.54
14,377,56,1076,9,4.59,1085,20.37,0.51,0.54
7,377,50,1106,11,5.35,1117,23.31,0.5,0.53
7,377,50,1106,11,5.35,1117,23.31,0.5,0.53
8,288,49,1134,6,2.9,1140,14.96,0.53,0.54
8,288,49,1134,6,2.9,1140,14.96,0.53,0.54
14,604,56,1402,10,5.24,1412,22.34,0.51,0.53
14,604,56,1402,10,5.24,1412,22.34,0.51,0.53
6,885,88,6,5,2.25,11,13.0,0.53,0.55
6,885,88,6,5,2.25,11,13.0,0.53,0.55
6,885,88,6,5,2.25,11,13.0,0.53,0.55
3,897,2,137,10,4.83,147,21.59,0.51,0.54
3,897,2,137,10,4.83,147,21.59,0.51,0.54
3,897,2,137,10,4.83,147,21.59,0.51,0.54
6,875,88,179,4,2.23,183,12.19,0.53,0.55
6,875,88,179,4,2.23,183,12.19,0.53,0.55
6,875,88,179,4,2.23,183,12.19,0.53,0.55
13,991,14,301,16,8.17,317,32.34,0.48,0.52
13,991,14,301,16,8.17,317,32.34,0.48,0.52
13,991,14,301,16,8.17,317,32.34,0.48,0.52
9,56,32,402,7,3.74,409,17.27,0.52,0.54
9,56,32,402,7,3.74,409,17.27,0.52,0.54
9,56,32,402,7,3.74,409,17.27,0.52,0.54
13,21,14,418,8,3.78,426,18.12,0.52,0.54
13,21,14,418,8,3.78,426,18.12,0.52,0.54
13,21,14,418,8,3.78,426,18.12,0.52,0.54
3,172,2,442,9,4.39,451,20.01,0.51,0.54
3,172,2,442,9,4.39,451,20.01,0.51,0.54
3,172,2,442,9,4.39,451,20.01,0.51,0.54
9,90,32,426,10,5.01,436,21.91,0.51,0.54
9,90,32,426,10,5.01,436,21.91,0.51,0.54
9,90,32,426,10,5.01,436,21.91,0.51,0.54
11,171,60,431,7,3.62,438,17.05,0.52,0.54
11,171,60,431,7,3.62,438,17.05,0.52,0.54
11,171,60,431,7,3.62,438,17.05,0.52,0.54
13,32,14,425,7,3.4,432,16.64,0.52,0.54
13,32,14,425,7,3.4,432,16.64,0.52,0.54
13,32,14,425,7,3.4,432,16.64,0.52,0.54
14,1,52,423,18,9.21,441,35.8,0.47000000000000003,0.52
14,1,52,423,18,9.21,441,35.8,0.47000000000000003,0.52
14,1,52,423,18,9.21,441,35.8,0.47000000000000003,0.52
11,2,60,479,16,8.12,495,32.25,0.48,0.52
11,2,60,479,16,8.12,495,32.25,0.48,0.52
11,2,60,479,16,8.12,495,32.25,0.48,0.52
13,103,14,476,3,1.26,479,9.63,0.54,0.55
13,103,14,476,3,1.26,479,9.63,0.54,0.55
13,103,14,476,3,1.26,479,9.63,0.54,0.55
14,837,52,478,5,2.48,483,13.41,0.53,0.55
14,837,52,478,5,2.48,483,13.41,0.53,0.55
14,837,52,478,5,2.48,483,13.41,0.53,0.55
9,960,32,501,5,2.26,506,13.01,0.53,0.55
9,960,32,501,5,2.26,506,13.01,0.53,0.55
9,960,32,501,5,2.26,506,13.01,0.53,0.55
11,18,60,502,3,1.57,505,10.2,0.54,0.55
11,18,60,502,3,1.57,505,10.2,0.54,0.55
11,18,60,502,3,1.57,505,10.2,0.54,0.55
3,187,2,537,17,8.67,554,34.03,0.48,0.52
3,187,2,537,17,8.67,554,34.03,0.48,0.52
3,187,2,537,17,8.67,554,34.03,0.48,0.52
9,84,32,530,16,7.92,546,31.89,0.48,0.52
9,84,32,530,16,7.92,546,31.89,0.48,0.52
9,84,32,530,16,7.92,546,31.89,0.48,0.52
11,225,60,525,8,3.83,533,18.21,0.52,0.54
11,225,60,525,8,3.83,533,18.21,0.52,0.54
11,225,60,525,8,3.83,533,18.21,0.52,0.54
2,948,28,546,15,7.68,561,30.67,0.49,0.52
2,948,28,546,15,7.68,561,30.67,0.49,0.52
2,948,28,546,15,7.68,561,30.67,0.49,0.52
8,7,87,541,11,5.57,552,23.72,0.5,0.53
8,7,87,541,11,5.57,552,23.72,0.5,0.53
8,7,87,541,11,5.57,552,23.72,0.5,0.53
9,81,32,547,12,6.09,559,25.44,0.5,0.53
9,81,32,547,12,6.09,559,25.44,0.5,0.53
9,81,32,547,12,6.09,559,25.44,0.5,0.53
13,107,14,558,7,3.72,565,17.24,0.52,0.54
13,107,14,558,7,3.72,565,17.24,0.52,0.54
13,107,14,558,7,3.72,565,17.24,0.52,0.54
2,986,28,590,15,7.5,605,30.34,0.49,0.52
2,986,28,590,15,7.5,605,30.34,0.49,0.52
2,986,28,590,15,7.5,605,30.34,0.49,0.52
3,240,2,574,10,5.11,584,22.1,0.51,0.53
3,240,2,574,10,5.11,584,22.1,0.51,0.53
3,240,2,574,10,5.11,584,22.1,0.51,0.53
8,192,87,579,11,5.73,590,24.01,0.5,0.53
8,192,87,579,11,5.73,590,24.01,0.5,0.53
8,192,87,579,11,5.73,590,24.01,0.5,0.53
9,142,32,595,7,3.63,602,17.07,0.52,0.54
9,142,32,595,7,3.63,602,17.07,0.52,0.54
9,142,32,595,7,3.63,602,17.07,0.52,0.54
7,18,35,604,11,5.29,615,23.21,0.5,0.53
7,18,35,604,11,5.29,615,23.21,0.5,0.53
7,18,35,604,11,5.29,615,23.21,0.5,0.53
1,977,91,708,6,2.87,714,14.9,0.53,0.54
1,977,91,708,6,2.87,714,14.9,0.53,0.54
1,977,91,708,6,2.87,714,14.9,0.53,0.54
12,880,70,743,15,7.59,758,30.51,0.49,0.52
12,880,70,743,15,7.59,758,30.51,0.49,0.52
12,880,70,743,15,7.59,758,30.51,0.49,0.52
2,948,28,813,3,1.35,816,9.8,0.54,0.55
2,948,28,813,3,1.35,816,9.8,0.54,0.55
2,948,28,813,3,1.35,816,9.8,0.54,0.55
14,388,74,940,12,6.11,952,25.47,0.5,0.53
14,388,74,940,12,6.11,952,25.47,0.5,0.53
14,388,74,940,12,6.11,952,25.47,0.5,0.53
1,307,10,1018,10,5.12,1028,22.12,0.51,0.53
1,307,10,1018,10,5.12,1028,22.12,0.51,0.53
1,307,10,1018,10,5.12,1028,22.12,0.51,0.53
14,466,74,1010,5,2.59,1015,13.61,0.53,0.55
14,466,74,1010,5,2.59,1015,13.61,0.53,0.55
14,466,74,1010,5,2.59,1015,13.61,0.53,0.55
8,299,29,1025,8,3.9,1033,18.33,0.52,0.54
8,299,29,1025,8,3.9,1033,18.33,0.52,0.54
8,299,29,1025,8,3.9,1033,18.33,0.52,0.54
4,382,44,1075,3,1.6300000000000001,1078,10.31,0.54,0.55
4,382,44,1075,3,1.6300000000000001,1078,10.31,0.54,0.55
4,382,44,1075,3,1.6300000000000001,1078,10.31,0.54,0.55
8,299,29,1084,10,5.08,1094,22.05,0.51,0.53
8,299,29,1084,10,5.08,1094,22.05,0.51,0.53
8,299,29,1084,10,5.08,1094,22.05,0.51,0.53
13,280,72,1086,9,4.59,1095,20.37,0.51,0.54
13,280,72,1086,9,4.59,1095,20.37,0.51,0.54
13,280,72,1086,9,4.59,1095,20.37,0.51,0.54
5,403,20,1115,10,4.82,1125,21.58,0.51,0.54
5,403,20,1115,10,4.82,1125,21.58,0.51,0.54
5,403,20,1115,10,4.82,1125,21.58,0.51,0.54
12,381,34,1125,2,1.05,1127,8.47,0.54,0.55
12,381,34,1125,2,1.05,1127,8.47,0.54,0.55
12,381,34,1125,2,1.05,1127,8.47,0.54,0.55
5,281,20,1142,5,2.35,1147,13.17,0.53,0.55
5,281,20,1142,5,2.35,1147,13.17,0.53,0.55
5,281,20,1142,5,2.35,1147,13.17,0.53,0.55
12,324,34,1167,12,6.11,1179,25.49,0.5,0.53
12,324,34,1167,12,6.11,1179,25.49,0.5,0.53
12,324,34,1167,12,6.11,1179,25.49,0.5,0.53
13,402,72,1147,16,8.07,1163,32.16,0.48,0.52
13,402,72,1147,16,8.07,1163,32.16,0.48,0.52
13,402,72,1147,16,8.07,1163,32.16,0.48,0.52
5,690,20,1180,10,4.98,1190,21.86,0.51,0.54
5,690,20,1180,10,4.98,1190,21.86,0.51,0.54
5,690,20,1180,10,4.98,1190,21.86,0.51,0.54
12,524,34,1230,8,4.21,1238,18.9,0.52,0.54
12,524,34,1230,8,4.21,1238,18.9,0.52,0.54
12,524,34,1230,8,4.21,1238,18.9,0.52,0.54
12,535,34,1279,10,4.75,1289,21.45,0.51,0.54
12,535,34,1279,10,4.75,1289,21.45,0.51,0.54
12,535,34,1279,10,4.75,1289,21.45,0.51,0.54
12,655,34,1293,17,8.72,1310,34.14,0.48,0.52
12,655,34,1293,17,8.72,1310,34.14,0.48,0.52
12,655,34,1293,17,8.72,1310,34.14,0.48,0.52
12,610,34,1335,18,9.18,1353,35.75,0.47000000000000003,0.52
12,610,34,1335,18,9.18,1353,35.75,0.47000000000000003,0.52
12,610,34,1335,18,9.18,1353,35.75,0.47000000000000003,0.52
14,752,1,296,12,5.83,308,24.97,0.5,0.53
14,752,1,296,12,5.83,308,24.97,0.5,0.53
14,752,1,296,12,5.83,308,24.97,0.5,0.53
14,752,1,296,12,5.83,308,24.97,0.5,0.53
5,241,24,346,9,4.29,355,19.83,0.51,0.54
5,241,24,346,9,4.29,355,19.83,0.51,0.54
5,241,24,346,9,4.29,355,19.83,0.51,0.54
5,241,24,346,9,4.29,355,19.83,0.51,0.54
5,134,24,415,10,4.93,425,21.78,0.51,0.54
5,134,24,415,10,4.93,425,21.78,0.51,0.54
5,134,24,415,10,4.93,425,21.78,0.51,0.54
5,134,24,415,10,4.93,425,21.78,0.51,0.54
15,177,48,408,22,10.76,430,41.74,0.46,0.51
15,177,48,408,22,10.76,430,41.74,0.46,0.51
15,177,48,408,22,10.76,430,41.74,0.46,0.51
15,177,48,408,22,10.76,430,41.74,0.46,0.51
2,161,38,421,12,6.2,433,25.65,0.5,0.53
2,161,38,421,12,6.2,433,25.65,0.5,0.53
2,161,38,421,12,6.2,433,25.65,0.5,0.53
2,161,38,421,12,6.2,433,25.65,0.5,0.53
8,22,67,431,11,5.41,442,23.43,0.5,0.53
8,22,67,431,11,5.41,442,23.43,0.5,0.53
8,22,67,431,11,5.41,442,23.43,0.5,0.53
8,22,67,431,11,5.41,442,23.43,0.5,0.53
11,49,81,447,10,5.09,457,22.07,0.51,0.53
11,49,81,447,10,5.09,457,22.07,0.51,0.53
11,49,81,447,10,5.09,457,22.07,0.51,0.53
11,49,81,447,10,5.09,457,22.07,0.51,0.53
13,35,21,428,11,5.56,439,23.71,0.5,0.53
13,35,21,428,11,5.56,439,23.71,0.5,0.53
13,35,21,428,11,5.56,439,23.71,0.5,0.53
13,35,21,428,11,5.56,439,23.71,0.5,0.53
14,78,1,434,2,1.02,436,8.42,0.54,0.55
14,78,1,434,2,1.02,436,8.42,0.54,0.55
14,78,1,434,2,1.02,436,8.42,0.54,0.55
14,78,1,434,2,1.02,436,8.42,0.54,0.55
2,110,38,459,10,5.23,469,22.32,0.51,0.53
2,110,38,459,10,5.23,469,22.32,0.51,0.53
2,110,38,459,10,5.23,469,22.32,0.51,0.53
2,110,38,459,10,5.23,469,22.32,0.51,0.53
3,142,47,478,3,1.53,481,10.12,0.54,0.55
3,142,47,478,3,1.53,481,10.12,0.54,0.55
3,142,47,478,3,1.53,481,10.12,0.54,0.55
3,142,47,478,3,1.53,481,10.12,0.54,0.55
11,14,81,478,9,4.61,487,20.41,0.51,0.54
11,14,81,478,9,4.61,487,20.41,0.51,0.54
11,14,81,478,9,4.61,487,20.41,0.51,0.54
11,14,81,478,9,4.61,487,20.41,0.51,0.54
15,142,48,468,18,8.79,486,35.03,0.47000000000000003,0.52
15,142,48,468,18,8.79,486,35.03,0.47000000000000003,0.52
15,142,48,468,18,8.79,486,35.03,0.47000000000000003,0.52
15,142,48,468,18,8.79,486,35.03,0.47000000000000003,0.52
0,183,39,503,10,4.94,513,21.8,0.51,0.54
0,183,39,503,10,4.94,513,21.8,0.51,0.54
0,183,39,503,10,4.94,513,21.8,0.51,0.54
0,183,39,503,10,4.94,513,21.8,0.51,0.54
4,54,83,502,6,2.95,508,15.05,0.52,0.54
4,54,83,502,6,2.95,508,15.05,0.52,0.54
4,54,83,502,6,2.95,508,15.05,0.52,0.54
4,54,83,502,6,2.95,508,15.05,0.52,0.54
6,63,93,494,11,5.44,505,23.49,0.5,0.53
6,63,93,494,11,5.44,505,23.49,0.5,0.53
6,63,93,494,11,5.44,505,23.49,0.5,0.53
6,63,93,494,11,5.44,505,23.49,0.5,0.53
10,240,2,487,9,4.64,496,20.46,0.51,0.54
10,240,2,487,9,4.64,496,20.46,0.51,0.54
10,240,2,487,9,4.64,496,20.46,0.51,0.54
10,240,2,487,9,4.64,496,20.46,0.51,0.54
13,115,21,495,22,11.19,517,42.53,0.46,0.51
13,115,21,495,22,11.19,517,42.53,0.46,0.51
13,115,21,495,22,11.19,517,42.53,0.46,0.51
13,115,21,495,22,11.19,517,42.53,0.46,0.51
14,184,1,482,7,3.27,489,16.41,0.52,0.54
14,184,1,482,7,3.27,489,16.41,0.52,0.54
14,184,1,482,7,3.27,489,16.41,0.52,0.54
14,184,1,482,7,3.27,489,16.41,0.52,0.54
3,13,47,512,17,8.73,529,34.14,0.48,0.52
3,13,47,512,17,8.73,529,34.14,0.48,0.52
3,13,47,512,17,8.73,529,34.14,0.48,0.52
3,13,47,512,17,8.73,529,34.14,0.48,0.52
4,109,83,518,6,3.19,524,15.49,0.52,0.54
4,109,83,518,6,3.19,524,15.49,0.52,0.54
4,109,83,518,6,3.19,524,15.49,0.52,0.54
4,109,83,518,6,3.19,524,15.49,0.52,0.54
13,117,21,522,5,2.26,527,13.0,0.53,0.55
13,117,21,522,5,2.26,527,13.0,0.53,0.55
13,117,21,522,5,2.26,527,13.0,0.53,0.55
13,117,21,522,5,2.26,527,13.0,0.53,0.55
15,13,48,525,19,9.57,544,37.24,0.47000000000000003,0.52
15,13,48,525,19,9.57,544,37.24,0.47000000000000003,0.52
15,13,48,525,19,9.57,544,37.24,0.47000000000000003,0.52
15,13,48,525,19,9.57,544,37.24,0.47000000000000003,0.52
4,135,83,547,2,1.07,549,8.51,0.54,0.55
4,135,83,547,2,1.07,549,8.51,0.54,0.55
4,135,83,547,2,1.07,549,8.51,0.54,0.55
4,135,83,547,2,1.07,549,8.51,0.54,0.55
6,197,93,549,5,2.47,554,13.4,0.53,0.55
6,197,93,549,5,2.47,554,13.4,0.53,0.55
6,197,93,549,5,2.47,554,13.4,0.53,0.55
6,197,93,549,5,2.47,554,13.4,0.53,0.55
3,210,47,609,4,1.97,613,11.71,0.53,0.55
3,210,47,609,4,1.97,613,11.71,0.53,0.55
3,210,47,609,4,1.97,613,11.71,0.53,0.55
3,210,47,609,4,1.97,613,11.71,0.53,0.55
3,4,47,654,11,5.34,665,23.3,0.5,0.53
3,4,47,654,11,5.34,665,23.3,0.5,0.53
3,4,47,654,11,5.34,665,23.3,0.5,0.53
3,4,47,654,11,5.34,665,23.3,0.5,0.53
4,959,83,645,8,3.95,653,18.42,0.52,0.54
4,959,83,645,8,3.95,653,18.42,0.52,0.54
4,959,83,645,8,3.95,653,18.42,0.52,0.54
4,959,83,645,8,3.95,653,18.42,0.52,0.54
9,830,59,689,6,2.88,695,14.93,0.53,0.54
9,830,59,689,6,2.88,695,14.93,0.53,0.54
9,830,59,689,6,2.88,695,14.93,0.53,0.54
9,830,59,689,6,2.88,695,14.93,0.53,0.54
14,767,1,712,17,8.6,729,33.91,0.48,0.52
14,767,1,712,17,8.6,729,33.91,0.48,0.52
14,767,1,712,17,8.6,729,33.91,0.48,0.52
14,767,1,712,17,8.6,729,33.91,0.48,0.52
0,759,39,835,14,7.05,849,28.75,0.49,0.53
0,759,39,835,14,7.05,849,28.75,0.49,0.53
0,759,39,835,14,7.05,849,28.75,0.49,0.53
0,759,39,835,14,7.05,849,28.75,0.49,0.53
6,821,86,825,7,3.7,832,17.2,0.52,0.54
6,821,86,825,7,3.7,832,17.2,0.52,0.54
6,821,86,825,7,3.7,832,17.2,0.52,0.54
6,821,86,825,7,3.7,832,17.2,0.52,0.54
0,266,39,998,23,11.38,1021,43.65,0.45,0.51
0,266,39,998,23,11.38,1021,43.65,0.45,0.51
0,266,39,998,23,11.38,1021,43.65,0.45,0.51
0,266,39,998,23,11.38,1021,43.65,0.45,0.51
0,434,39,1049,13,6.75,1062,27.42,0.49,0.53
0,434,39,1049,13,6.75,1062,27.42,0.49,0.53
0,434,39,1049,13,6.75,1062,27.42,0.49,0.53
0,434,39,1049,13,6.75,1062,27.42,0.49,0.53
0,315,39,1063,4,2.13,1067,12.0,0.53,0.55
0,315,39,1063,4,2.13,1067,12.0,0.53,0.55
0,315,39,1063,4,2.13,1067,12.0,0.53,0.55
0,315,39,1063,4,2.13,1067,12.0,0.53,0.55
0,316,39,1121,3,1.6,1124,10.26,0.54,0.55
0,316,39,1121,3,1.6,1124,10.26,0.54,0.55
0,316,39,1121,3,1.6,1124,10.26,0.54,0.55
0,316,39,1121,3,1.6,1124,10.26,0.54,0.55
0,559,39,1193,8,4.09,1201,18.69,0.52,0.54
0,559,39,1193,8,4.09,1201,18.69,0.52,0.54
0,559,39,1193,8,4.09,1201,18.69,0.52,0.54
0,559,39,1193,8,4.09,1201,18.69,0.52,0.54
0,621,39,1227,12,6.09,1239,25.45,0.5,0.53
0,621,39,1227,12,6.09,1239,25.45,0.5,0.53
0,621,39,1227,12,6.09,1239,25.45,0.5,0.53
0,621,39,1227,12,6.09,1239,25.45,0.5,0.53
0,524,39,1254,10,5.04,1264,21.97,0.51,0.53
0,524,39,1254,10,5.04,1264,21.97,0.51,0.53
0,524,39,1254,10,5.04,1264,21.97,0.51,0.53
0,524,39,1254,10,5.04,1264,21.97,0.51,0.53
9,663,30,1255,6,3.07,1261,15.26,0.52,0.54
9,663,30,1255,6,3.07,1261,15.26,0.52,0.54
9,663,30,1255,6,3.07,1261,15.26,0.52,0.54
9,663,30,1255,6,3.07,1261,15.26,0.52,0.54
10,991,53,1261,4,1.91,1265,11.59,0.53,0.55
10,991,53,1261,4,1.91,1265,11.59,0.53,0.55
10,991,53,1261,4,1.91,1265,11.59,0.53,0.55
10,991,53,1261,4,1.91,1265,11.59,0.53,0.55
12,672,4,1298,2,0.84,1300,8.09,0.54,0.55
12,672,4,1298,2,0.84,1300,8.09,0.54,0.55
12,672,4,1298,2,0.84,1300,8.09,0.54,0.55
12,672,4,1298,2,0.84,1300,8.09,0.54,0.55
12,595,4,1348,12,6.02,1360,25.32,0.5,0.53
12,595,4,1348,12,6.02,1360,25.32,0.5,0.53
12,595,4,1348,12,6.02,1360,25.32,0.5,0.53
12,595,4,1348,12,6.02,1360,25.32,0.5,0.53
0,536,39,1360,4,1.8900000000000001,1364,11.56,0.53,0.55
0,536,39,1360,4,1.8900000000000001,1364,11.56,0.53,0.55
0,536,39,1360,4,1.8900000000000001,1364,11.56,0.53,0.55
0,536,39,1360,4,1.8900000000000001,1364,11.56,0.53,0.55
12,671,4,1414,22,11.19,1436,42.53,0.46,0.51
12,671,4,1414,22,11.19,1436,42.53,0.46,0.51
12,671,4,1414,22,11.19,1436,42.53,0.46,0.51
12,671,4,1414,22,11.19,1436,42.53,0.46,0.51
11,987,72,164,13,6.27,177,26.56,0.5,0.53
11,987,72,164,13,6.27,177,26.56,0.5,0.53
11,987,72,164,13,6.27,177,26.56,0.5,0.53
11,987,72,164,13,6.27,177,26.56,0.5,0.53
11,987,72,164,13,6.27,177,26.56,0.5,0.53
11,917,72,186,9,4.33,195,19.91,0.51,0.54
11,917,72,186,9,4.33,195,19.91,0.51,0.54
11,917,72,186,9,4.33,195,19.91,0.51,0.54
11,917,72,186,9,4.33,195,19.91,0.51,0.54
11,917,72,186,9,4.33,195,19.91,0.51,0.54
11,923,72,249,7,3.68,256,17.15,0.52,0.54
11,923,72,249,7,3.68,256,17.15,0.52,0.54
11,923,72,249,7,3.68,256,17.15,0.52,0.54
11,923,72,249,7,3.68,256,17.15,0.52,0.54
11,923,72,249,7,3.68,256,17.15,0.52,0.54
2,906,32,320,13,6.56,333,27.08,0.49,0.53
2,906,32,320,13,6.56,333,27.08,0.49,0.53
2,906,32,320,13,6.56,333,27.08,0.49,0.53
2,906,32,320,13,6.56,333,27.08,0.49,0.53
2,906,32,320,13,6.56,333,27.08,0.49,0.53
5,830,80,302,5,2.32,307,13.13,0.53,0.55
5,830,80,302,5,2.32,307,13.13,0.53,0.55
5,830,80,302,5,2.32,307,13.13,0.53,0.55
5,830,80,302,5,2.32,307,13.13,0.53,0.55
5,830,80,302,5,2.32,307,13.13,0.53,0.55
2,227,32,376,5,2.42,381,13.31,0.53,0.55
2,227,32,376,5,2.42,381,13.31,0.53,0.55
2,227,32,376,5,2.42,381,13.31,0.53,0.55
2,227,32,376,5,2.42,381,13.31,0.53,0.55
2,227,32,376,5,2.42,381,13.31,0.53,0.55
2,115,32,418,6,3.23,424,15.56,0.52,0.54
2,115,32,418,6,3.23,424,15.56,0.52,0.54
2,115,32,418,6,3.23,424,15.56,0.52,0.54
2,115,32,418,6,3.23,424,15.56,0.52,0.54
2,115,32,418,6,3.23,424,15.56,0.52,0.54
2,228,32,437,12,5.83,449,24.97,0.5,0.53
2,228,32,437,12,5.83,449,24.97,0.5,0.53
2,228,32,437,12,5.83,449,24.97,0.5,0.53
2,228,32,437,12,5.83,449,24.97,0.5,0.53
2,228,32,437,12,5.83,449,24.97,0.5,0.53
4,213,99,448,9,4.75,457,20.66,0.51,0.54
4,213,99,448,9,4.75,457,20.66,0.51,0.54
4,213,99,448,9,4.75,457,20.66,0.51,0.54
4,213,99,448,9,4.75,457,20.66,0.51,0.54
4,213,99,448,9,4.75,457,20.66,0.51,0.54
2,2,32,471,5,2.41,476,13.28,0.53,0.55
2,2,32,471,5,2.41,476,13.28,0.53,0.55
2,2,32,471,5,2.41,476,13.28,0.53,0.55
2,2,32,471,5,2.41,476,13.28,0.53,0.55
2,2,32,471,5,2.41,476,13.28,0.53,0.55
3,100,40,472,9,4.68,481,20.53,0.51,0.54
3,100,40,472,9,4.68,481,20.53,0.51,0.54
3,100,40,472,9,4.68,481,20.53,0.51,0.54
3,100,40,472,9,4.68,481,20.53,0.51,0.54
3,100,40,472,9,4.68,481,20.53,0.51,0.54
4,6,99,477,12,5.97,489,25.23,0.5,0.53
