square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,rider_acceptance_prob,driver_acceptance_prob
9,212,0,463,4,1.75,467,11.31,0.53,0.55
13,121,18,453,9,4.41,462,20.05,0.51,0.54
13,121,18,453,9,4.41,462,20.05,0.51,0.54
2,8,44,502,2,0.91,504,8.22,0.54,0.55
2,8,44,502,2,0.91,504,8.22,0.54,0.55
3,774,33,487,12,6.12,499,25.5,0.5,0.53
3,774,33,487,12,6.12,499,25.5,0.5,0.53
5,138,36,486,10,5.16,496,22.19,0.51,0.53
5,138,36,486,10,5.16,496,22.19,0.51,0.53
9,30,0,495,13,6.69,508,27.32,0.49,0.53
9,30,0,495,13,6.69,508,27.32,0.49,0.53
2,69,44,521,13,6.49,534,26.96,0.5,0.53
2,69,44,521,13,6.49,534,26.96,0.5,0.53
3,96,33,523,11,5.33,534,23.28,0.5,0.53
3,96,33,523,11,5.33,534,23.28,0.5,0.53
6,118,34,552,4,2.12,556,11.99,0.53,0.55
6,118,34,552,4,2.12,556,11.99,0.53,0.55
9,203,0,543,7,3.65,550,17.11,0.52,0.54
9,203,0,543,7,3.65,550,17.11,0.52,0.54
5,940,36,598,6,3.14,604,15.4,0.52,0.54
5,940,36,598,6,3.14,604,15.4,0.52,0.54
6,12,34,594,14,7.19,608,29.01,0.49,0.53
6,12,34,594,14,7.19,608,29.01,0.49,0.53
6,80,34,607,8,3.86,615,18.27,0.52,0.54
6,80,34,607,8,3.86,615,18.27,0.52,0.54
9,58,0,619,7,3.4,626,16.65,0.52,0.54
9,58,0,619,7,3.4,626,16.65,0.52,0.54
6,961,34,778,8,3.88,786,18.3,0.52,0.54
6,961,34,778,8,3.88,786,18.3,0.52,0.54
6,940,34,783,5,2.69,788,13.8,0.53,0.55
6,940,34,783,5,2.69,788,13.8,0.53,0.55
6,927,34,838,12,6.11,850,25.48,0.5,0.53
6,927,34,838,12,6.11,850,25.48,0.5,0.53
4,836,43,841,19,9.41,860,36.94,0.47000000000000003,0.52
4,836,43,841,19,9.41,860,36.94,0.47000000000000003,0.52
4,803,43,892,12,5.9,904,25.11,0.5,0.53
4,803,43,892,12,5.9,904,25.11,0.5,0.53
10,274,76,964,7,3.39,971,16.63,0.52,0.54
10,274,76,964,7,3.39,971,16.63,0.52,0.54
12,387,71,1036,16,7.89,1052,31.83,0.48,0.52
12,387,71,1036,16,7.89,1052,31.83,0.48,0.52
13,288,93,1044,17,8.67,1061,34.04,0.48,0.52
13,288,93,1044,17,8.67,1061,34.04,0.48,0.52
1,328,89,1069,5,2.44,1074,13.34,0.53,0.55
1,328,89,1069,5,2.44,1074,13.34,0.53,0.55
6,492,34,1051,7,3.63,1058,17.07,0.52,0.54
6,492,34,1051,7,3.63,1058,17.07,0.52,0.54
13,438,93,1076,17,8.58,1093,33.88,0.48,0.52
13,438,93,1076,17,8.58,1093,33.88,0.48,0.52
15,329,51,1064,7,3.27,1071,16.41,0.52,0.54
15,329,51,1064,7,3.27,1071,16.41,0.52,0.54
6,461,34,1100,6,3.17,1106,15.45,0.52,0.54
6,461,34,1100,6,3.17,1106,15.45,0.52,0.54
13,311,93,1080,2,0.78,1082,7.98,0.54,0.55
13,311,93,1080,2,0.78,1082,7.98,0.54,0.55
15,289,51,1096,3,1.3,1099,9.71,0.54,0.55
15,289,51,1096,3,1.3,1099,9.71,0.54,0.55
1,425,89,1119,20,9.84,1139,38.5,0.47000000000000003,0.51
1,425,89,1119,20,9.84,1139,38.5,0.47000000000000003,0.51
6,913,34,1123,11,5.73,1134,24.01,0.5,0.53
6,913,34,1123,11,5.73,1134,24.01,0.5,0.53
11,292,45,1114,12,5.78,1126,24.88,0.5,0.53
11,292,45,1114,12,5.78,1126,24.88,0.5,0.53
13,379,93,1132,10,4.92,1142,21.75,0.51,0.54
13,379,93,1132,10,4.92,1142,21.75,0.51,0.54
15,260,51,1112,9,4.65,1121,20.48,0.51,0.54
15,260,51,1112,9,4.65,1121,20.48,0.51,0.54
15,444,51,1146,17,8.61,1163,33.92,0.48,0.52
15,444,51,1146,17,8.61,1163,33.92,0.48,0.52
6,641,34,1180,6,2.99,1186,15.13,0.52,0.54
6,641,34,1180,6,2.99,1186,15.13,0.52,0.54
15,645,51,1184,9,4.58,1193,20.36,0.51,0.54
15,645,51,1184,9,4.58,1193,20.36,0.51,0.54
1,583,89,1338,2,1.11,1340,8.57,0.54,0.55
1,583,89,1338,2,1.11,1340,8.57,0.54,0.55
7,939,45,158,1,0.7000000000000001,159,7.05,0.54,0.55
7,939,45,158,1,0.7000000000000001,159,7.05,0.54,0.55
7,939,45,158,1,0.7000000000000001,159,7.05,0.54,0.55
0,840,92,298,11,5.64,309,23.85,0.5,0.53
0,840,92,298,11,5.64,309,23.85,0.5,0.53
0,840,92,298,11,5.64,309,23.85,0.5,0.53
7,865,45,347,19,9.7,366,37.48,0.47000000000000003,0.52
7,865,45,347,19,9.7,366,37.48,0.47000000000000003,0.52
7,865,45,347,19,9.7,366,37.48,0.47000000000000003,0.52
15,848,84,349,13,6.57,362,27.09,0.49,0.53
15,848,84,349,13,6.57,362,27.09,0.49,0.53
15,848,84,349,13,6.57,362,27.09,0.49,0.53
6,833,79,387,8,4.21,395,18.9,0.52,0.54
6,833,79,387,8,4.21,395,18.9,0.52,0.54
6,833,79,387,8,4.21,395,18.9,0.52,0.54
8,214,69,386,6,2.91,392,14.98,0.53,0.54
8,214,69,386,6,2.91,392,14.98,0.53,0.54
8,214,69,386,6,2.91,392,14.98,0.53,0.54
15,179,84,395,13,6.3,408,26.61,0.5,0.53
15,179,84,395,13,6.3,408,26.61,0.5,0.53
15,179,84,395,13,6.3,408,26.61,0.5,0.53
0,823,92,447,11,5.63,458,23.83,0.5,0.53
0,823,92,447,11,5.63,458,23.83,0.5,0.53
0,823,92,447,11,5.63,458,23.83,0.5,0.53
2,14,6,442,8,4.21,450,18.89,0.52,0.54
2,14,6,442,8,4.21,450,18.89,0.52,0.54
2,14,6,442,8,4.21,450,18.89,0.52,0.54
4,226,60,446,4,1.85,450,11.48,0.53,0.55
4,226,60,446,4,1.85,450,11.48,0.53,0.55
4,226,60,446,4,1.85,450,11.48,0.53,0.55
15,16,84,441,3,1.62,444,10.29,0.54,0.55
15,16,84,441,3,1.62,444,10.29,0.54,0.55
15,16,84,441,3,1.62,444,10.29,0.54,0.55
2,8,6,458,13,6.68,471,27.29,0.49,0.53
2,8,6,458,13,6.68,471,27.29,0.49,0.53
2,8,6,458,13,6.68,471,27.29,0.49,0.53
3,153,90,468,9,4.75,477,20.66,0.51,0.54
3,153,90,468,9,4.75,477,20.66,0.51,0.54
3,153,90,468,9,4.75,477,20.66,0.51,0.54
4,138,60,469,14,6.8,483,28.29,0.49,0.53
4,138,60,469,14,6.8,483,28.29,0.49,0.53
4,138,60,469,14,6.8,483,28.29,0.49,0.53
9,179,30,469,5,2.45,474,13.36,0.53,0.55
9,179,30,469,5,2.45,474,13.36,0.53,0.55
9,179,30,469,5,2.45,474,13.36,0.53,0.55
12,145,91,463,11,5.71,474,23.98,0.5,0.53
12,145,91,463,11,5.71,474,23.98,0.5,0.53
12,145,91,463,11,5.71,474,23.98,0.5,0.53
15,206,84,475,5,2.48,480,13.42,0.53,0.55
15,206,84,475,5,2.48,480,13.42,0.53,0.55
15,206,84,475,5,2.48,480,13.42,0.53,0.55
1,8,59,500,4,2.12,504,11.98,0.53,0.55
1,8,59,500,4,2.12,504,11.98,0.53,0.55
1,8,59,500,4,2.12,504,11.98,0.53,0.55
2,53,6,501,8,3.87,509,18.29,0.52,0.54
2,53,6,501,8,3.87,509,18.29,0.52,0.54
2,53,6,501,8,3.87,509,18.29,0.52,0.54
14,193,33,493,15,7.37,508,30.11,0.49,0.52
14,193,33,493,15,7.37,508,30.11,0.49,0.52
14,193,33,493,15,7.37,508,30.11,0.49,0.52
0,247,92,514,17,8.45,531,33.64,0.48,0.52
0,247,92,514,17,8.45,531,33.64,0.48,0.52
0,247,92,514,17,8.45,531,33.64,0.48,0.52
1,935,59,538,9,4.52,547,20.25,0.51,0.54
1,935,59,538,9,4.52,547,20.25,0.51,0.54
1,935,59,538,9,4.52,547,20.25,0.51,0.54
2,58,6,517,16,7.8,533,31.67,0.48,0.52
2,58,6,517,16,7.8,533,31.67,0.48,0.52
2,58,6,517,16,7.8,533,31.67,0.48,0.52
3,167,90,529,1,0.32,530,6.37,0.55,0.55
3,167,90,529,1,0.32,530,6.37,0.55,0.55
3,167,90,529,1,0.32,530,6.37,0.55,0.55
4,141,60,523,6,2.82,529,14.82,0.53,0.54
4,141,60,523,6,2.82,529,14.82,0.53,0.54
4,141,60,523,6,2.82,529,14.82,0.53,0.54
11,141,5,523,11,5.51,534,23.62,0.5,0.53
11,141,5,523,11,5.51,534,23.62,0.5,0.53
11,141,5,523,11,5.51,534,23.62,0.5,0.53
15,142,84,536,19,9.38,555,36.89,0.47000000000000003,0.52
15,142,84,536,19,9.38,555,36.89,0.47000000000000003,0.52
15,142,84,536,19,9.38,555,36.89,0.47000000000000003,0.52
3,968,90,548,9,4.46,557,20.14,0.51,0.54
3,968,90,548,9,4.46,557,20.14,0.51,0.54
3,968,90,548,9,4.46,557,20.14,0.51,0.54
11,88,5,577,11,5.42,588,23.44,0.5,0.53
11,88,5,577,11,5.42,588,23.44,0.5,0.53
11,88,5,577,11,5.42,588,23.44,0.5,0.53
14,61,33,611,9,4.25,620,19.76,0.51,0.54
14,61,33,611,9,4.25,620,19.76,0.51,0.54
14,61,33,611,9,4.25,620,19.76,0.51,0.54
3,855,90,658,19,9.29,677,36.73,0.47000000000000003,0.52
3,855,90,658,19,9.29,677,36.73,0.47000000000000003,0.52
3,855,90,658,19,9.29,677,36.73,0.47000000000000003,0.52
3,861,90,748,8,4.08,756,18.67,0.52,0.54
3,861,90,748,8,4.08,756,18.67,0.52,0.54
3,861,90,748,8,4.08,756,18.67,0.52,0.54
4,972,60,885,13,6.42,898,26.83,0.5,0.53
4,972,60,885,13,6.42,898,26.83,0.5,0.53
4,972,60,885,13,6.42,898,26.83,0.5,0.53
12,297,91,1037,11,5.74,1048,24.02,0.5,0.53
12,297,91,1037,11,5.74,1048,24.02,0.5,0.53
12,297,91,1037,11,5.74,1048,24.02,0.5,0.53
12,269,91,1072,17,8.47,1089,33.68,0.48,0.52
12,269,91,1072,17,8.47,1089,33.68,0.48,0.52
12,269,91,1072,17,8.47,1089,33.68,0.48,0.52
12,283,91,1094,10,4.88,1104,21.69,0.51,0.54
12,283,91,1094,10,4.88,1104,21.69,0.51,0.54
12,283,91,1094,10,4.88,1104,21.69,0.51,0.54
12,785,91,1121,15,7.64,1136,30.6,0.49,0.52
12,785,91,1121,15,7.64,1136,30.6,0.49,0.52
12,785,91,1121,15,7.64,1136,30.6,0.49,0.52
3,382,13,1149,13,6.45,1162,26.88,0.5,0.53
3,382,13,1149,13,6.45,1162,26.88,0.5,0.53
3,382,13,1149,13,6.45,1162,26.88,0.5,0.53
12,583,91,1236,18,8.76,1254,34.99,0.48,0.52
12,583,91,1236,18,8.76,1254,34.99,0.48,0.52
12,583,91,1236,18,8.76,1254,34.99,0.48,0.52
12,640,91,1291,13,6.64,1304,27.23,0.49,0.53
12,640,91,1291,13,6.64,1304,27.23,0.49,0.53
12,640,91,1291,13,6.64,1304,27.23,0.49,0.53
1,682,51,1344,14,7.04,1358,28.73,0.49,0.53
1,682,51,1344,14,7.04,1358,28.73,0.49,0.53
1,682,51,1344,14,7.04,1358,28.73,0.49,0.53
1,647,51,1365,15,7.31,1380,30.01,0.49,0.52
1,647,51,1365,15,7.31,1380,30.01,0.49,0.52
1,647,51,1365,15,7.31,1380,30.01,0.49,0.52
1,745,51,1400,10,5.12,1410,22.12,0.51,0.53
1,745,51,1400,10,5.12,1410,22.12,0.51,0.53
1,745,51,1400,10,5.12,1410,22.12,0.51,0.53
3,708,98,1425,4,2.22,1429,12.16,0.53,0.55
3,708,98,1425,4,2.22,1429,12.16,0.53,0.55
3,708,98,1425,4,2.22,1429,12.16,0.53,0.55
1,781,38,71,9,4.51,80,20.23,0.51,0.54
1,781,38,71,9,4.51,80,20.23,0.51,0.54
1,781,38,71,9,4.51,80,20.23,0.51,0.54
1,781,38,71,9,4.51,80,20.23,0.51,0.54
11,752,26,202,15,7.26,217,29.92,0.49,0.53
11,752,26,202,15,7.26,217,29.92,0.49,0.53
11,752,26,202,15,7.26,217,29.92,0.49,0.53
11,752,26,202,15,7.26,217,29.92,0.49,0.53
10,805,43,267,13,6.44,280,26.87,0.5,0.53
10,805,43,267,13,6.44,280,26.87,0.5,0.53
10,805,43,267,13,6.44,280,26.87,0.5,0.53
10,805,43,267,13,6.44,280,26.87,0.5,0.53
1,954,38,281,6,3.01,287,15.16,0.52,0.54
1,954,38,281,6,3.01,287,15.16,0.52,0.54
1,954,38,281,6,3.01,287,15.16,0.52,0.54
1,954,38,281,6,3.01,287,15.16,0.52,0.54
1,817,38,313,4,2.03,317,11.82,0.53,0.55
1,817,38,313,4,2.03,317,11.82,0.53,0.55
1,817,38,313,4,2.03,317,11.82,0.53,0.55
1,817,38,313,4,2.03,317,11.82,0.53,0.55
8,184,61,504,13,6.45,517,26.88,0.5,0.53
8,184,61,504,13,6.45,517,26.88,0.5,0.53
8,184,61,504,13,6.45,517,26.88,0.5,0.53
8,184,61,504,13,6.45,517,26.88,0.5,0.53
11,48,91,492,17,8.45,509,33.64,0.48,0.52
11,48,91,492,17,8.45,509,33.64,0.48,0.52
11,48,91,492,17,8.45,509,33.64,0.48,0.52
11,48,91,492,17,8.45,509,33.64,0.48,0.52
11,171,91,531,11,5.73,542,24.01,0.5,0.53
11,171,91,531,11,5.73,542,24.01,0.5,0.53
11,171,91,531,11,5.73,542,24.01,0.5,0.53
11,171,91,531,11,5.73,542,24.01,0.5,0.53
0,50,75,550,9,4.65,559,20.49,0.51,0.54
0,50,75,550,9,4.65,559,20.49,0.51,0.54
0,50,75,550,9,4.65,559,20.49,0.51,0.54
0,50,75,550,9,4.65,559,20.49,0.51,0.54
4,236,48,550,1,0.33,551,6.37,0.55,0.55
4,236,48,550,1,0.33,551,6.37,0.55,0.55
4,236,48,550,1,0.33,551,6.37,0.55,0.55
4,236,48,550,1,0.33,551,6.37,0.55,0.55
8,120,61,564,2,1.03,566,8.43,0.54,0.55
8,120,61,564,2,1.03,566,8.43,0.54,0.55
8,120,61,564,2,1.03,566,8.43,0.54,0.55
8,120,61,564,2,1.03,566,8.43,0.54,0.55
11,246,91,568,8,4.24,576,18.95,0.52,0.54
11,246,91,568,8,4.24,576,18.95,0.52,0.54
11,246,91,568,8,4.24,576,18.95,0.52,0.54
11,246,91,568,8,4.24,576,18.95,0.52,0.54
8,910,61,588,18,9.21,606,35.81,0.47000000000000003,0.52
8,910,61,588,18,9.21,606,35.81,0.47000000000000003,0.52
8,910,61,588,18,9.21,606,35.81,0.47000000000000003,0.52
8,910,61,588,18,9.21,606,35.81,0.47000000000000003,0.52
8,912,61,621,6,3.04,627,15.21,0.52,0.54
8,912,61,621,6,3.04,627,15.21,0.52,0.54
8,912,61,621,6,3.04,627,15.21,0.52,0.54
8,912,61,621,6,3.04,627,15.21,0.52,0.54
1,940,77,709,10,5.13,719,22.13,0.51,0.53
1,940,77,709,10,5.13,719,22.13,0.51,0.53
1,940,77,709,10,5.13,719,22.13,0.51,0.53
1,940,77,709,10,5.13,719,22.13,0.51,0.53
8,819,61,965,0,0.1,965,5.17,0.55,0.56
8,819,61,965,0,0.1,965,5.17,0.55,0.56
8,819,61,965,0,0.1,965,5.17,0.55,0.56
8,819,61,965,0,0.1,965,5.17,0.55,0.56
4,337,86,1005,10,4.91,1015,21.74,0.51,0.54
4,337,86,1005,10,4.91,1015,21.74,0.51,0.54
4,337,86,1005,10,4.91,1015,21.74,0.51,0.54
4,337,86,1005,10,4.91,1015,21.74,0.51,0.54
11,394,49,992,8,3.88,1000,18.3,0.52,0.54
11,394,49,992,8,3.88,1000,18.3,0.52,0.54
11,394,49,992,8,3.88,1000,18.3,0.52,0.54
11,394,49,992,8,3.88,1000,18.3,0.52,0.54
8,269,61,1041,14,6.9,1055,28.47,0.49,0.53
8,269,61,1041,14,6.9,1055,28.47,0.49,0.53
8,269,61,1041,14,6.9,1055,28.47,0.49,0.53
8,269,61,1041,14,6.9,1055,28.47,0.49,0.53
10,265,70,1035,13,6.63,1048,27.21,0.49,0.53
10,265,70,1035,13,6.63,1048,27.21,0.49,0.53
10,265,70,1035,13,6.63,1048,27.21,0.49,0.53
10,265,70,1035,13,6.63,1048,27.21,0.49,0.53
11,254,49,1032,14,6.82,1046,28.32,0.49,0.53
11,254,49,1032,14,6.82,1046,28.32,0.49,0.53
11,254,49,1032,14,6.82,1046,28.32,0.49,0.53
11,254,49,1032,14,6.82,1046,28.32,0.49,0.53
4,290,86,1057,10,4.82,1067,21.58,0.51,0.54
4,290,86,1057,10,4.82,1067,21.58,0.51,0.54
4,290,86,1057,10,4.82,1067,21.58,0.51,0.54
4,290,86,1057,10,4.82,1067,21.58,0.51,0.54
8,258,61,1059,11,5.75,1070,24.04,0.5,0.53
8,258,61,1059,11,5.75,1070,24.04,0.5,0.53
8,258,61,1059,11,5.75,1070,24.04,0.5,0.53
8,258,61,1059,11,5.75,1070,24.04,0.5,0.53
10,426,70,1078,8,4.08,1086,18.66,0.52,0.54
10,426,70,1078,8,4.08,1086,18.66,0.52,0.54
10,426,70,1078,8,4.08,1086,18.66,0.52,0.54
10,426,70,1078,8,4.08,1086,18.66,0.52,0.54
11,773,49,1068,7,3.52,1075,16.87,0.52,0.54
11,773,49,1068,7,3.52,1075,16.87,0.52,0.54
11,773,49,1068,7,3.52,1075,16.87,0.52,0.54
11,773,49,1068,7,3.52,1075,16.87,0.52,0.54
14,269,40,1055,14,7.1,1069,28.84,0.49,0.53
14,269,40,1055,14,7.1,1069,28.84,0.49,0.53
14,269,40,1055,14,7.1,1069,28.84,0.49,0.53
14,269,40,1055,14,7.1,1069,28.84,0.49,0.53
8,446,61,1088,6,3.13,1094,15.37,0.52,0.54
8,446,61,1088,6,3.13,1094,15.37,0.52,0.54
8,446,61,1088,6,3.13,1094,15.37,0.52,0.54
8,446,61,1088,6,3.13,1094,15.37,0.52,0.54
10,368,70,1082,5,2.3,1087,13.08,0.53,0.55
10,368,70,1082,5,2.3,1087,13.08,0.53,0.55
10,368,70,1082,5,2.3,1087,13.08,0.53,0.55
10,368,70,1082,5,2.3,1087,13.08,0.53,0.55
11,301,49,1105,8,3.83,1113,18.21,0.52,0.54
11,301,49,1105,8,3.83,1113,18.21,0.52,0.54
11,301,49,1105,8,3.83,1113,18.21,0.52,0.54
11,301,49,1105,8,3.83,1113,18.21,0.52,0.54
14,444,40,1089,17,8.64,1106,33.99,0.48,0.52
14,444,40,1089,17,8.64,1106,33.99,0.48,0.52
14,444,40,1089,17,8.64,1106,33.99,0.48,0.52
14,444,40,1089,17,8.64,1106,33.99,0.48,0.52
8,499,61,1112,10,4.98,1122,21.87,0.51,0.54
8,499,61,1112,10,4.98,1122,21.87,0.51,0.54
8,499,61,1112,10,4.98,1122,21.87,0.51,0.54
8,499,61,1112,10,4.98,1122,21.87,0.51,0.54
10,407,70,1122,5,2.34,1127,13.15,0.53,0.55
10,407,70,1122,5,2.34,1127,13.15,0.53,0.55
10,407,70,1122,5,2.34,1127,13.15,0.53,0.55
10,407,70,1122,5,2.34,1127,13.15,0.53,0.55
11,253,49,1110,1,0.54,1111,6.77,0.55,0.55
11,253,49,1110,1,0.54,1111,6.77,0.55,0.55
11,253,49,1110,1,0.54,1111,6.77,0.55,0.55
11,253,49,1110,1,0.54,1111,6.77,0.55,0.55
1,263,77,1161,14,6.92,1175,28.52,0.49,0.53
1,263,77,1161,14,6.92,1175,28.52,0.49,0.53
1,263,77,1161,14,6.92,1175,28.52,0.49,0.53
1,263,77,1161,14,6.92,1175,28.52,0.49,0.53
11,420,49,1165,10,5.03,1175,21.95,0.51,0.54
11,420,49,1165,10,5.03,1175,21.95,0.51,0.54
11,420,49,1165,10,5.03,1175,21.95,0.51,0.54
11,420,49,1165,10,5.03,1175,21.95,0.51,0.54
8,399,61,1178,9,4.39,1187,20.01,0.51,0.54
8,399,61,1178,9,4.39,1187,20.01,0.51,0.54
8,399,61,1178,9,4.39,1187,20.01,0.51,0.54
8,399,61,1178,9,4.39,1187,20.01,0.51,0.54
1,843,77,1208,13,6.31,1221,26.63,0.5,0.53
1,843,77,1208,13,6.31,1221,26.63,0.5,0.53
1,843,77,1208,13,6.31,1221,26.63,0.5,0.53
1,843,77,1208,13,6.31,1221,26.63,0.5,0.53
4,785,86,1239,4,1.98,1243,11.72,0.53,0.55
4,785,86,1239,4,1.98,1243,11.72,0.53,0.55
4,785,86,1239,4,1.98,1243,11.72,0.53,0.55
4,785,86,1239,4,1.98,1243,11.72,0.53,0.55
14,589,40,1253,13,6.75,1266,27.42,0.49,0.53
14,589,40,1253,13,6.75,1266,27.42,0.49,0.53
14,589,40,1253,13,6.75,1266,27.42,0.49,0.53
14,589,40,1253,13,6.75,1266,27.42,0.49,0.53
8,596,61,1260,8,3.81,1268,18.18,0.52,0.54
8,596,61,1260,8,3.81,1268,18.18,0.52,0.54
8,596,61,1260,8,3.81,1268,18.18,0.52,0.54
8,596,61,1260,8,3.81,1268,18.18,0.52,0.54
1,697,77,1293,10,4.81,1303,21.55,0.51,0.54
1,697,77,1293,10,4.81,1303,21.55,0.51,0.54
1,697,77,1293,10,4.81,1303,21.55,0.51,0.54
1,697,77,1293,10,4.81,1303,21.55,0.51,0.54
4,597,86,1303,10,4.94,1313,21.79,0.51,0.54
4,597,86,1303,10,4.94,1313,21.79,0.51,0.54
4,597,86,1303,10,4.94,1313,21.79,0.51,0.54
4,597,86,1303,10,4.94,1313,21.79,0.51,0.54
10,577,70,1293,14,6.76,1307,28.23,0.49,0.53
10,577,70,1293,14,6.76,1307,28.23,0.49,0.53
10,577,70,1293,14,6.76,1307,28.23,0.49,0.53
10,577,70,1293,14,6.76,1307,28.23,0.49,0.53
1,532,77,1327,3,1.66,1330,10.36,0.54,0.55
1,532,77,1327,3,1.66,1330,10.36,0.54,0.55
1,532,77,1327,3,1.66,1330,10.36,0.54,0.55
1,532,77,1327,3,1.66,1330,10.36,0.54,0.55
1,639,77,1369,11,5.51,1380,23.61,0.5,0.53
1,639,77,1369,11,5.51,1380,23.61,0.5,0.53
1,639,77,1369,11,5.51,1380,23.61,0.5,0.53
1,639,77,1369,11,5.51,1380,23.61,0.5,0.53
4,545,86,1364,3,1.34,1367,9.78,0.54,0.55
4,545,86,1364,3,1.34,1367,9.78,0.54,0.55
4,545,86,1364,3,1.34,1367,9.78,0.54,0.55
4,545,86,1364,3,1.34,1367,9.78,0.54,0.55
11,959,10,1378,16,8.24,1394,32.47,0.48,0.52
11,959,10,1378,16,8.24,1394,32.47,0.48,0.52
11,959,10,1378,16,8.24,1394,32.47,0.48,0.52
11,959,10,1378,16,8.24,1394,32.47,0.48,0.52
7,772,93,52,4,1.79,56,11.37,0.53,0.55
7,772,93,52,4,1.79,56,11.37,0.53,0.55
7,772,93,52,4,1.79,56,11.37,0.53,0.55
7,772,93,52,4,1.79,56,11.37,0.53,0.55
7,772,93,52,4,1.79,56,11.37,0.53,0.55
1,834,64,209,6,2.81,215,14.79,0.53,0.54
1,834,64,209,6,2.81,215,14.79,0.53,0.54
1,834,64,209,6,2.81,215,14.79,0.53,0.54
1,834,64,209,6,2.81,215,14.79,0.53,0.54
1,834,64,209,6,2.81,215,14.79,0.53,0.54
1,832,64,212,3,1.44,215,9.95,0.54,0.55
1,832,64,212,3,1.44,215,9.95,0.54,0.55
1,832,64,212,3,1.44,215,9.95,0.54,0.55
1,832,64,212,3,1.44,215,9.95,0.54,0.55
1,832,64,212,3,1.44,215,9.95,0.54,0.55
11,968,22,348,17,8.25,365,33.28,0.48,0.52
11,968,22,348,17,8.25,365,33.28,0.48,0.52
11,968,22,348,17,8.25,365,33.28,0.48,0.52
11,968,22,348,17,8.25,365,33.28,0.48,0.52
11,968,22,348,17,8.25,365,33.28,0.48,0.52
1,16,64,390,8,4.09,398,18.68,0.52,0.54
1,16,64,390,8,4.09,398,18.68,0.52,0.54
1,16,64,390,8,4.09,398,18.68,0.52,0.54
1,16,64,390,8,4.09,398,18.68,0.52,0.54
1,16,64,390,8,4.09,398,18.68,0.52,0.54
0,48,34,443,11,5.72,454,23.99,0.5,0.53
0,48,34,443,11,5.72,454,23.99,0.5,0.53
