square_index,rider_id,driver_idx,trip_start_timestamp,trip_duration,ride_miles,trip_end_timestamp,price_of_ride,rider_acceptance_prob,driver_acceptance_prob
9,513,14,527,11,5.31,538,23.25,0.5,0.53
12,11,91,563,11,5.44,574,23.48,0.5,0.53
12,11,91,563,11,5.44,574,23.48,0.5,0.53
0,154,20,591,18,9.25,609,35.87,0.47000000000000003,0.52
0,154,20,591,18,9.25,609,35.87,0.47000000000000003,0.52
7,88,18,594,4,2.19,598,12.1,0.53,0.55
7,88,18,594,4,2.19,598,12.1,0.53,0.55
12,702,91,616,6,2.91,622,14.98,0.53,0.54
12,702,91,616,6,2.91,622,14.98,0.53,0.54
2,949,11,735,11,5.28,746,23.19,0.5,0.53
2,949,11,735,11,5.28,746,23.19,0.5,0.53
3,310,4,1005,18,8.95,1023,35.34,0.47000000000000003,0.52
3,310,4,1005,18,8.95,1023,35.34,0.47000000000000003,0.52
4,458,70,1028,10,5.06,1038,22.0,0.51,0.53
4,458,70,1028,10,5.06,1038,22.0,0.51,0.53
8,281,97,1032,17,8.69,1049,34.07,0.48,0.52
8,281,97,1032,17,8.69,1049,34.07,0.48,0.52
3,300,4,1075,17,8.31,1092,33.39,0.48,0.52
3,300,4,1075,17,8.31,1092,33.39,0.48,0.52
4,319,70,1076,7,3.73,1083,17.24,0.52,0.54
4,319,70,1076,7,3.73,1083,17.24,0.52,0.54
8,382,97,1064,10,5.05,1074,22.0,0.51,0.53
8,382,97,1064,10,5.05,1074,22.0,0.51,0.53
4,462,70,1101,17,8.36,1118,33.48,0.48,0.52
4,462,70,1101,17,8.36,1118,33.48,0.48,0.52
4,341,70,1119,4,1.91,1123,11.59,0.53,0.55
4,341,70,1119,4,1.91,1123,11.59,0.53,0.55
8,474,97,1110,8,3.8,1118,18.16,0.52,0.54
8,474,97,1110,8,3.8,1118,18.16,0.52,0.54
2,707,93,1219,11,5.45,1230,23.51,0.5,0.53
2,707,93,1219,11,5.45,1230,23.51,0.5,0.53
8,632,97,1218,6,2.96,1224,15.07,0.52,0.54
8,632,97,1218,6,2.96,1224,15.07,0.52,0.54
2,629,93,1252,7,3.5,1259,16.83,0.52,0.54
2,629,93,1252,7,3.5,1259,16.83,0.52,0.54
9,616,40,1231,8,3.84,1239,18.23,0.52,0.54
9,616,40,1231,8,3.84,1239,18.23,0.52,0.54
12,648,3,1237,3,1.32,1240,9.74,0.54,0.55
12,648,3,1237,3,1.32,1240,9.74,0.54,0.55
2,540,93,1263,7,3.42,1270,16.69,0.52,0.54
2,540,93,1263,7,3.42,1270,16.69,0.52,0.54
8,683,97,1273,6,2.83,1279,14.84,0.53,0.54
8,683,97,1273,6,2.83,1279,14.84,0.53,0.54
9,586,40,1268,5,2.66,1273,13.74,0.53,0.55
9,586,40,1268,5,2.66,1273,13.74,0.53,0.55
12,525,3,1276,12,5.75,1288,24.83,0.5,0.53
12,525,3,1276,12,5.75,1288,24.83,0.5,0.53
7,586,50,1302,9,4.7,1311,20.58,0.51,0.54
7,586,50,1302,9,4.7,1311,20.58,0.51,0.54
8,606,97,1303,6,3.04,1309,15.22,0.52,0.54
8,606,97,1303,6,3.04,1309,15.22,0.52,0.54
12,650,3,1305,19,9.31,1324,36.77,0.47000000000000003,0.52
12,650,3,1305,19,9.31,1324,36.77,0.47000000000000003,0.52
8,528,97,1325,11,5.51,1336,23.61,0.5,0.53
8,528,97,1325,11,5.51,1336,23.61,0.5,0.53
9,823,40,1320,6,3.12,1326,15.35,0.52,0.54
9,823,40,1320,6,3.12,1326,15.35,0.52,0.54
12,743,3,1336,18,9.2,1354,35.79,0.47000000000000003,0.52
12,743,3,1336,18,9.2,1354,35.79,0.47000000000000003,0.52
14,225,12,347,4,2.15,351,12.03,0.53,0.55
14,225,12,347,4,2.15,351,12.03,0.53,0.55
14,225,12,347,4,2.15,351,12.03,0.53,0.55
13,174,87,382,13,6.41,395,26.8,0.5,0.53
13,174,87,382,13,6.41,395,26.8,0.5,0.53
13,174,87,382,13,6.41,395,26.8,0.5,0.53
13,187,87,391,4,2.23,395,12.18,0.53,0.55
13,187,87,391,4,2.23,395,12.18,0.53,0.55
13,187,87,391,4,2.23,395,12.18,0.53,0.55
1,144,83,428,12,5.94,440,25.17,0.5,0.53
1,144,83,428,12,5.94,440,25.17,0.5,0.53
1,144,83,428,12,5.94,440,25.17,0.5,0.53
4,185,75,433,13,6.68,446,27.3,0.49,0.53
4,185,75,433,13,6.68,446,27.3,0.49,0.53
4,185,75,433,13,6.68,446,27.3,0.49,0.53
14,93,12,448,6,2.7600000000000002,454,14.7,0.53,0.54
14,93,12,448,6,2.7600000000000002,454,14.7,0.53,0.54
14,93,12,448,6,2.7600000000000002,454,14.7,0.53,0.54
4,185,75,465,13,6.59,478,27.14,0.49,0.53
4,185,75,465,13,6.59,478,27.14,0.49,0.53
4,185,75,465,13,6.59,478,27.14,0.49,0.53
13,48,87,454,13,6.63,467,27.21,0.49,0.53
13,48,87,454,13,6.63,467,27.21,0.49,0.53
13,48,87,454,13,6.63,467,27.21,0.49,0.53
3,248,78,488,19,9.34,507,36.82,0.47000000000000003,0.52
3,248,78,488,19,9.34,507,36.82,0.47000000000000003,0.52
3,248,78,488,19,9.34,507,36.82,0.47000000000000003,0.52
4,203,75,493,14,6.92,507,28.51,0.49,0.53
4,203,75,493,14,6.92,507,28.51,0.49,0.53
4,203,75,493,14,6.92,507,28.51,0.49,0.53
9,176,85,480,5,2.57,485,13.58,0.53,0.55
9,176,85,480,5,2.57,485,13.58,0.53,0.55
9,176,85,480,5,2.57,485,13.58,0.53,0.55
10,236,74,483,12,6.19,495,25.63,0.5,0.53
10,236,74,483,12,6.19,495,25.63,0.5,0.53
10,236,74,483,12,6.19,495,25.63,0.5,0.53
11,770,38,501,18,8.98,519,35.38,0.47000000000000003,0.52
11,770,38,501,18,8.98,519,35.38,0.47000000000000003,0.52
11,770,38,501,18,8.98,519,35.38,0.47000000000000003,0.52
13,61,87,493,19,9.49,512,37.09,0.47000000000000003,0.52
13,61,87,493,19,9.49,512,37.09,0.47000000000000003,0.52
13,61,87,493,19,9.49,512,37.09,0.47000000000000003,0.52
14,150,12,491,16,7.79,507,31.66,0.48,0.52
14,150,12,491,16,7.79,507,31.66,0.48,0.52
14,150,12,491,16,7.79,507,31.66,0.48,0.52
1,113,83,520,4,2.17,524,12.07,0.53,0.55
1,113,83,520,4,2.17,524,12.07,0.53,0.55
1,113,83,520,4,2.17,524,12.07,0.53,0.55
2,826,84,510,14,7.0,524,28.67,0.49,0.53
2,826,84,510,14,7.0,524,28.67,0.49,0.53
2,826,84,510,14,7.0,524,28.67,0.49,0.53
3,227,78,515,6,3.1,521,15.32,0.52,0.54
3,227,78,515,6,3.1,521,15.32,0.52,0.54
3,227,78,515,6,3.1,521,15.32,0.52,0.54
4,143,75,525,8,4.12,533,18.74,0.52,0.54
4,143,75,525,8,4.12,533,18.74,0.52,0.54
4,143,75,525,8,4.12,533,18.74,0.52,0.54
11,18,38,528,10,5.21,538,22.29,0.51,0.53
11,18,38,528,10,5.21,538,22.29,0.51,0.53
11,18,38,528,10,5.21,538,22.29,0.51,0.53
12,62,39,533,13,6.49,546,26.95,0.5,0.53
12,62,39,533,13,6.49,546,26.95,0.5,0.53
12,62,39,533,13,6.49,546,26.95,0.5,0.53
13,214,87,537,4,1.82,541,11.44,0.53,0.55
13,214,87,537,4,1.82,541,11.44,0.53,0.55
13,214,87,537,4,1.82,541,11.44,0.53,0.55
0,203,69,559,12,6.2,571,25.64,0.5,0.53
0,203,69,559,12,6.2,571,25.64,0.5,0.53
0,203,69,559,12,6.2,571,25.64,0.5,0.53
9,768,85,550,12,5.87,562,25.04,0.5,0.53
9,768,85,550,12,5.87,562,25.04,0.5,0.53
9,768,85,550,12,5.87,562,25.04,0.5,0.53
11,837,38,549,10,5.24,559,22.34,0.51,0.53
11,837,38,549,10,5.24,559,22.34,0.51,0.53
11,837,38,549,10,5.24,559,22.34,0.51,0.53
15,150,64,566,2,1.09,568,8.55,0.54,0.55
15,150,64,566,2,1.09,568,8.55,0.54,0.55
15,150,64,566,2,1.09,568,8.55,0.54,0.55
0,28,69,582,10,4.87,592,21.66,0.51,0.54
0,28,69,582,10,4.87,592,21.66,0.51,0.54
0,28,69,582,10,4.87,592,21.66,0.51,0.54
2,170,84,576,0,0.25,576,5.45,0.55,0.56
2,170,84,576,0,0.25,576,5.45,0.55,0.56
2,170,84,576,0,0.25,576,5.45,0.55,0.56
4,16,75,583,5,2.4,588,13.28,0.53,0.55
4,16,75,583,5,2.4,588,13.28,0.53,0.55
4,16,75,583,5,2.4,588,13.28,0.53,0.55
15,976,64,615,2,1.18,617,8.7,0.54,0.55
15,976,64,615,2,1.18,617,8.7,0.54,0.55
15,976,64,615,2,1.18,617,8.7,0.54,0.55
0,821,69,656,11,5.5,667,23.6,0.5,0.53
0,821,69,656,11,5.5,667,23.6,0.5,0.53
0,821,69,656,11,5.5,667,23.6,0.5,0.53
7,430,22,1049,4,2.15,1053,12.03,0.53,0.55
7,430,22,1049,4,2.15,1053,12.03,0.53,0.55
7,430,22,1049,4,2.15,1053,12.03,0.53,0.55
7,864,22,1078,15,7.37,1093,30.11,0.49,0.52
7,864,22,1078,15,7.37,1093,30.11,0.49,0.52
7,864,22,1078,15,7.37,1093,30.11,0.49,0.52
6,409,37,1128,11,5.64,1139,23.84,0.5,0.53
6,409,37,1128,11,5.64,1139,23.84,0.5,0.53
6,409,37,1128,11,5.64,1139,23.84,0.5,0.53
6,305,37,1203,5,2.5,1208,13.45,0.53,0.55
6,305,37,1203,5,2.5,1208,13.45,0.53,0.55
6,305,37,1203,5,2.5,1208,13.45,0.53,0.55
15,544,35,1200,6,3.02,1206,15.18,0.52,0.54
15,544,35,1200,6,3.02,1206,15.18,0.52,0.54
15,544,35,1200,6,3.02,1206,15.18,0.52,0.54
13,413,42,1236,18,9.13,1254,35.66,0.47000000000000003,0.52
13,413,42,1236,18,9.13,1254,35.66,0.47000000000000003,0.52
13,413,42,1236,18,9.13,1254,35.66,0.47000000000000003,0.52
15,749,35,1235,20,10.12,1255,39.02,0.47000000000000003,0.51
15,749,35,1235,20,10.12,1255,39.02,0.47000000000000003,0.51
15,749,35,1235,20,10.12,1255,39.02,0.47000000000000003,0.51
0,736,89,1272,18,8.98,1290,35.38,0.47000000000000003,0.52
0,736,89,1272,18,8.98,1290,35.38,0.47000000000000003,0.52
0,736,89,1272,18,8.98,1290,35.38,0.47000000000000003,0.52
6,683,37,1281,11,5.26,1292,23.16,0.5,0.53
6,683,37,1281,11,5.26,1292,23.16,0.5,0.53
6,683,37,1281,11,5.26,1292,23.16,0.5,0.53
13,569,42,1279,7,3.42,1286,16.68,0.52,0.54
13,569,42,1279,7,3.42,1286,16.68,0.52,0.54
13,569,42,1279,7,3.42,1286,16.68,0.52,0.54
6,587,37,1315,13,6.73,1328,27.39,0.49,0.53
6,587,37,1315,13,6.73,1328,27.39,0.49,0.53
6,587,37,1315,13,6.73,1328,27.39,0.49,0.53
13,543,42,1306,9,4.26,1315,19.77,0.51,0.54
13,543,42,1306,9,4.26,1315,19.77,0.51,0.54
13,543,42,1306,9,4.26,1315,19.77,0.51,0.54
6,699,37,1348,12,6.02,1360,25.32,0.5,0.53
6,699,37,1348,12,6.02,1360,25.32,0.5,0.53
6,699,37,1348,12,6.02,1360,25.32,0.5,0.53
6,544,37,1354,10,5.11,1364,22.1,0.51,0.53
6,544,37,1354,10,5.11,1364,22.1,0.51,0.53
6,544,37,1354,10,5.11,1364,22.1,0.51,0.53
15,783,35,1361,14,7.08,1375,28.81,0.49,0.53
15,783,35,1361,14,7.08,1375,28.81,0.49,0.53
15,783,35,1361,14,7.08,1375,28.81,0.49,0.53
3,633,23,1390,17,8.39,1407,33.53,0.48,0.52
3,633,23,1390,17,8.39,1407,33.53,0.48,0.52
3,633,23,1390,17,8.39,1407,33.53,0.48,0.52
13,597,42,1419,13,6.3,1432,26.61,0.5,0.53
13,597,42,1419,13,6.3,1432,26.61,0.5,0.53
13,597,42,1419,13,6.3,1432,26.61,0.5,0.53
15,714,35,1422,17,8.72,1439,34.13,0.48,0.52
15,714,35,1422,17,8.72,1439,34.13,0.48,0.52
15,714,35,1422,17,8.72,1439,34.13,0.48,0.52
9,157,95,400,11,5.73,411,24.02,0.5,0.53
9,157,95,400,11,5.73,411,24.02,0.5,0.53
9,157,95,400,11,5.73,411,24.02,0.5,0.53
9,157,95,400,11,5.73,411,24.02,0.5,0.53
14,78,46,434,20,9.79,454,38.41,0.47000000000000003,0.51
14,78,46,434,20,9.79,454,38.41,0.47000000000000003,0.51
14,78,46,434,20,9.79,454,38.41,0.47000000000000003,0.51
14,78,46,434,20,9.79,454,38.41,0.47000000000000003,0.51
3,129,50,451,17,8.62,468,33.94,0.48,0.52
3,129,50,451,17,8.62,468,33.94,0.48,0.52
3,129,50,451,17,8.62,468,33.94,0.48,0.52
3,129,50,451,17,8.62,468,33.94,0.48,0.52
14,80,46,474,1,0.74,475,7.13,0.54,0.55
14,80,46,474,1,0.74,475,7.13,0.54,0.55
14,80,46,474,1,0.74,475,7.13,0.54,0.55
14,80,46,474,1,0.74,475,7.13,0.54,0.55
4,108,52,507,10,4.92,517,21.76,0.51,0.54
4,108,52,507,10,4.92,517,21.76,0.51,0.54
4,108,52,507,10,4.92,517,21.76,0.51,0.54
4,108,52,507,10,4.92,517,21.76,0.51,0.54
7,157,59,490,17,8.65,507,34.0,0.48,0.52
7,157,59,490,17,8.65,507,34.0,0.48,0.52
7,157,59,490,17,8.65,507,34.0,0.48,0.52
7,157,59,490,17,8.65,507,34.0,0.48,0.52
12,13,31,491,1,0.68,492,7.02,0.54,0.55
12,13,31,491,1,0.68,492,7.02,0.54,0.55
12,13,31,491,1,0.68,492,7.02,0.54,0.55
12,13,31,491,1,0.68,492,7.02,0.54,0.55
13,80,85,533,12,5.79,545,24.9,0.5,0.53
13,80,85,533,12,5.79,545,24.9,0.5,0.53
13,80,85,533,12,5.79,545,24.9,0.5,0.53
13,80,85,533,12,5.79,545,24.9,0.5,0.53
13,86,85,591,13,6.27,604,26.54,0.5,0.53
13,86,85,591,13,6.27,604,26.54,0.5,0.53
13,86,85,591,13,6.27,604,26.54,0.5,0.53
13,86,85,591,13,6.27,604,26.54,0.5,0.53
7,115,59,621,13,6.33,634,26.66,0.5,0.53
7,115,59,621,13,6.33,634,26.66,0.5,0.53
7,115,59,621,13,6.33,634,26.66,0.5,0.53
7,115,59,621,13,6.33,634,26.66,0.5,0.53
13,223,85,604,7,3.58,611,16.97,0.52,0.54
13,223,85,604,7,3.58,611,16.97,0.52,0.54
13,223,85,604,7,3.58,611,16.97,0.52,0.54
13,223,85,604,7,3.58,611,16.97,0.52,0.54
10,826,63,716,13,6.7,729,27.33,0.49,0.53
10,826,63,716,13,6.7,729,27.33,0.49,0.53
10,826,63,716,13,6.7,729,27.33,0.49,0.53
10,826,63,716,13,6.7,729,27.33,0.49,0.53
7,860,59,744,9,4.61,753,20.4,0.51,0.54
7,860,59,744,9,4.61,753,20.4,0.51,0.54
7,860,59,744,9,4.61,753,20.4,0.51,0.54
7,860,59,744,9,4.61,753,20.4,0.51,0.54
8,754,7,833,9,4.67,842,20.52,0.51,0.54
8,754,7,833,9,4.67,842,20.52,0.51,0.54
8,754,7,833,9,4.67,842,20.52,0.51,0.54
8,754,7,833,9,4.67,842,20.52,0.51,0.54
11,360,94,946,5,2.5100000000000002,951,13.47,0.53,0.55
11,360,94,946,5,2.5100000000000002,951,13.47,0.53,0.55
11,360,94,946,5,2.5100000000000002,951,13.47,0.53,0.55
11,360,94,946,5,2.5100000000000002,951,13.47,0.53,0.55
8,422,7,1004,6,3.18,1010,15.46,0.52,0.54
8,422,7,1004,6,3.18,1010,15.46,0.52,0.54
8,422,7,1004,6,3.18,1010,15.46,0.52,0.54
8,422,7,1004,6,3.18,1010,15.46,0.52,0.54
11,462,94,1046,8,3.93,1054,18.39,0.52,0.54
11,462,94,1046,8,3.93,1054,18.39,0.52,0.54
11,462,94,1046,8,3.93,1054,18.39,0.52,0.54
11,462,94,1046,8,3.93,1054,18.39,0.52,0.54
0,860,14,1078,15,7.38,1093,30.13,0.49,0.52
0,860,14,1078,15,7.38,1093,30.13,0.49,0.52
0,860,14,1078,15,7.38,1093,30.13,0.49,0.52
0,860,14,1078,15,7.38,1093,30.13,0.49,0.52
15,402,82,1077,4,2.12,1081,11.97,0.53,0.55
15,402,82,1077,4,2.12,1081,11.97,0.53,0.55
15,402,82,1077,4,2.12,1081,11.97,0.53,0.55
15,402,82,1077,4,2.12,1081,11.97,0.53,0.55
0,299,14,1109,15,7.63,1124,30.58,0.49,0.52
0,299,14,1109,15,7.63,1124,30.58,0.49,0.52
0,299,14,1109,15,7.63,1124,30.58,0.49,0.52
0,299,14,1109,15,7.63,1124,30.58,0.49,0.52
0,476,14,1112,11,5.54,1123,23.67,0.5,0.53
0,476,14,1112,11,5.54,1123,23.67,0.5,0.53
0,476,14,1112,11,5.54,1123,23.67,0.5,0.53
0,476,14,1112,11,5.54,1123,23.67,0.5,0.53
7,457,59,1162,0,0.14,1162,5.25,0.55,0.56
7,457,59,1162,0,0.14,1162,5.25,0.55,0.56
7,457,59,1162,0,0.14,1162,5.25,0.55,0.56
7,457,59,1162,0,0.14,1162,5.25,0.55,0.56
7,822,59,1228,12,5.92,1240,25.13,0.5,0.53
7,822,59,1228,12,5.92,1240,25.13,0.5,0.53
7,822,59,1228,12,5.92,1240,25.13,0.5,0.53
7,822,59,1228,12,5.92,1240,25.13,0.5,0.53
7,636,59,1253,7,3.55,1260,16.91,0.52,0.54
7,636,59,1253,7,3.55,1260,16.91,0.52,0.54
7,636,59,1253,7,3.55,1260,16.91,0.52,0.54
7,636,59,1253,7,3.55,1260,16.91,0.52,0.54
9,506,91,1293,5,2.41,1298,13.28,0.53,0.55
9,506,91,1293,5,2.41,1298,13.28,0.53,0.55
9,506,91,1293,5,2.41,1298,13.28,0.53,0.55
9,506,91,1293,5,2.41,1298,13.28,0.53,0.55
9,602,91,1332,10,5.11,1342,22.11,0.51,0.53
9,602,91,1332,10,5.11,1342,22.11,0.51,0.53
9,602,91,1332,10,5.11,1342,22.11,0.51,0.53
9,602,91,1332,10,5.11,1342,22.11,0.51,0.53
9,502,91,1350,14,7.15,1364,28.93,0.49,0.53
9,502,91,1350,14,7.15,1364,28.93,0.49,0.53
9,502,91,1350,14,7.15,1364,28.93,0.49,0.53
9,502,91,1350,14,7.15,1364,28.93,0.49,0.53
14,686,34,1361,17,8.53,1378,33.78,0.48,0.52
14,686,34,1361,17,8.53,1378,33.78,0.48,0.52
14,686,34,1361,17,8.53,1378,33.78,0.48,0.52
14,686,34,1361,17,8.53,1378,33.78,0.48,0.52
9,669,91,1396,2,1.06,1398,8.5,0.54,0.55
9,669,91,1396,2,1.06,1398,8.5,0.54,0.55
9,669,91,1396,2,1.06,1398,8.5,0.54,0.55
9,669,91,1396,2,1.06,1398,8.5,0.54,0.55
15,998,27,1,16,7.99,17,32.02,0.48,0.52
15,998,27,1,16,7.99,17,32.02,0.48,0.52
15,998,27,1,16,7.99,17,32.02,0.48,0.52
15,998,27,1,16,7.99,17,32.02,0.48,0.52
15,998,27,1,16,7.99,17,32.02,0.48,0.52
15,900,27,84,15,7.55,99,30.44,0.49,0.52
15,900,27,84,15,7.55,99,30.44,0.49,0.52
15,900,27,84,15,7.55,99,30.44,0.49,0.52
15,900,27,84,15,7.55,99,30.44,0.49,0.52
15,900,27,84,15,7.55,99,30.44,0.49,0.52
5,962,93,163,14,6.79,177,28.28,0.49,0.53
5,962,93,163,14,6.79,177,28.28,0.49,0.53
5,962,93,163,14,6.79,177,28.28,0.49,0.53
5,962,93,163,14,6.79,177,28.28,0.49,0.53
5,962,93,163,14,6.79,177,28.28,0.49,0.53
15,925,27,267,1,0.6000000000000001,268,6.88,0.55,0.55
15,925,27,267,1,0.6000000000000001,268,6.88,0.55,0.55
15,925,27,267,1,0.6000000000000001,268,6.88,0.55,0.55
15,925,27,267,1,0.6000000000000001,268,6.88,0.55,0.55
15,925,27,267,1,0.6000000000000001,268,6.88,0.55,0.55
13,238,6,412,18,9.17,430,35.73,0.47000000000000003,0.52
13,238,6,412,18,9.17,430,35.73,0.47000000000000003,0.52
13,238,6,412,18,9.17,430,35.73,0.47000000000000003,0.52
13,238,6,412,18,9.17,430,35.73,0.47000000000000003,0.52
13,238,6,412,18,9.17,430,35.73,0.47000000000000003,0.52
1,877,19,435,1,0.71,436,7.08,0.54,0.55
1,877,19,435,1,0.71,436,7.08,0.54,0.55
1,877,19,435,1,0.71,436,7.08,0.54,0.55
1,877,19,435,1,0.71,436,7.08,0.54,0.55
1,877,19,435,1,0.71,436,7.08,0.54,0.55
13,902,6,447,11,5.66,458,23.87,0.5,0.53
13,902,6,447,11,5.66,458,23.87,0.5,0.53
13,902,6,447,11,5.66,458,23.87,0.5,0.53
13,902,6,447,11,5.66,458,23.87,0.5,0.53
13,902,6,447,11,5.66,458,23.87,0.5,0.53
15,84,27,437,7,3.44,444,16.72,0.52,0.54
15,84,27,437,7,3.44,444,16.72,0.52,0.54
15,84,27,437,7,3.44,444,16.72,0.52,0.54
15,84,27,437,7,3.44,444,16.72,0.52,0.54
15,84,27,437,7,3.44,444,16.72,0.52,0.54
1,18,19,452,7,3.67,459,17.13,0.52,0.54
1,18,19,452,7,3.67,459,17.13,0.52,0.54
1,18,19,452,7,3.67,459,17.13,0.52,0.54
1,18,19,452,7,3.67,459,17.13,0.52,0.54
1,18,19,452,7,3.67,459,17.13,0.52,0.54
2,12,75,490,10,5.18,500,22.23,0.51,0.53
2,12,75,490,10,5.18,500,22.23,0.51,0.53
2,12,75,490,10,5.18,500,22.23,0.51,0.53
2,12,75,490,10,5.18,500,22.23,0.51,0.53
2,12,75,490,10,5.18,500,22.23,0.51,0.53
3,185,95,507,9,4.66,516,20.49,0.51,0.54
3,185,95,507,9,4.66,516,20.49,0.51,0.54
3,185,95,507,9,4.66,516,20.49,0.51,0.54
3,185,95,507,9,4.66,516,20.49,0.51,0.54
3,185,95,507,9,4.66,516,20.49,0.51,0.54
4,93,86,495,6,3.12,501,15.35,0.52,0.54
4,93,86,495,6,3.12,501,15.35,0.52,0.54
4,93,86,495,6,3.12,501,15.35,0.52,0.54
4,93,86,495,6,3.12,501,15.35,0.52,0.54
4,93,86,495,6,3.12,501,15.35,0.52,0.54
12,88,34,480,15,7.48,495,30.32,0.49,0.52
12,88,34,480,15,7.48,495,30.32,0.49,0.52
12,88,34,480,15,7.48,495,30.32,0.49,0.52
12,88,34,480,15,7.48,495,30.32,0.49,0.52
12,88,34,480,15,7.48,495,30.32,0.49,0.52
2,53,75,510,13,6.34,523,26.67,0.5,0.53
2,53,75,510,13,6.34,523,26.67,0.5,0.53
2,53,75,510,13,6.34,523,26.67,0.5,0.53
2,53,75,510,13,6.34,523,26.67,0.5,0.53
2,53,75,510,13,6.34,523,26.67,0.5,0.53
3,135,95,524,19,9.36,543,36.85,0.47000000000000003,0.52
3,135,95,524,19,9.36,543,36.85,0.47000000000000003,0.52
3,135,95,524,19,9.36,543,36.85,0.47000000000000003,0.52
3,135,95,524,19,9.36,543,36.85,0.47000000000000003,0.52
3,135,95,524,19,9.36,543,36.85,0.47000000000000003,0.52
12,156,34,528,11,5.6,539,23.77,0.5,0.53
12,156,34,528,11,5.6,539,23.77,0.5,0.53
12,156,34,528,11,5.6,539,23.77,0.5,0.53
12,156,34,528,11,5.6,539,23.77,0.5,0.53
12,156,34,528,11,5.6,539,23.77,0.5,0.53
13,172,6,522,3,1.74,525,10.51,0.54,0.55
13,172,6,522,3,1.74,525,10.51,0.54,0.55
13,172,6,522,3,1.74,525,10.51,0.54,0.55
13,172,6,522,3,1.74,525,10.51,0.54,0.55
13,172,6,522,3,1.74,525,10.51,0.54,0.55
